seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,0.955
42,pure_ocs_ksp,1.200
42,eps_ecmp,0.615
42,pure_ocs_ksp_greedy,0.972
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.077
42,ocs_eps_pruned,0.841
42,ocs_eps_large_small,1.457
42,ocs_eps_preset_greedy,1.112
42,pure_ocs_3hop_preset,1.077
43,ocs_eps_global_ksp,0.952
43,pure_ocs_ksp,1.246
43,eps_ecmp,0.637
43,pure_ocs_ksp_greedy,1.157
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.170
43,ocs_eps_pruned,1.066
43,ocs_eps_large_small,1.548
43,ocs_eps_preset_greedy,1.411
43,pure_ocs_3hop_preset,1.170
44,ocs_eps_global_ksp,1.392
44,pure_ocs_ksp,1.245
44,eps_ecmp,0.497
44,pure_ocs_ksp_greedy,1.026
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.073
44,ocs_eps_pruned,0.981
44,ocs_eps_large_small,1.420
44,ocs_eps_preset_greedy,1.355
44,pure_ocs_3hop_preset,1.073
45,ocs_eps_global_ksp,1.261
45,pure_ocs_ksp,1.269
45,eps_ecmp,0.618
45,pure_ocs_ksp_greedy,1.217
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.261
45,ocs_eps_pruned,1.051
45,ocs_eps_large_small,1.781
45,ocs_eps_preset_greedy,1.521
45,pure_ocs_3hop_preset,1.261
46,ocs_eps_global_ksp,1.119
46,pure_ocs_ksp,1.275
46,eps_ecmp,0.664
46,pure_ocs_ksp_greedy,1.157
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.208
46,ocs_eps_pruned,1.054
46,ocs_eps_large_small,1.451
46,ocs_eps_preset_greedy,1.409
46,pure_ocs_3hop_preset,1.208
47,ocs_eps_global_ksp,1.178
47,pure_ocs_ksp,1.420
47,eps_ecmp,0.603
47,pure_ocs_ksp_greedy,1.154
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.058
47,ocs_eps_pruned,1.004
47,ocs_eps_large_small,1.539
47,ocs_eps_preset_greedy,1.341
47,pure_ocs_3hop_preset,1.058
48,ocs_eps_global_ksp,1.127
48,pure_ocs_ksp,1.280
48,eps_ecmp,0.607
48,pure_ocs_ksp_greedy,1.439
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.062
48,ocs_eps_pruned,0.920
48,ocs_eps_large_small,1.923
48,ocs_eps_preset_greedy,1.666
48,pure_ocs_3hop_preset,1.062
49,ocs_eps_global_ksp,1.314
49,pure_ocs_ksp,1.469
49,eps_ecmp,0.891
49,pure_ocs_ksp_greedy,1.440
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.198
49,ocs_eps_pruned,1.210
49,ocs_eps_large_small,1.946
49,ocs_eps_preset_greedy,1.617
49,pure_ocs_3hop_preset,1.198
50,ocs_eps_global_ksp,1.121
50,pure_ocs_ksp,1.287
50,eps_ecmp,0.740
50,pure_ocs_ksp_greedy,0.999
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.971
50,ocs_eps_pruned,1.079
50,ocs_eps_large_small,1.453
50,ocs_eps_preset_greedy,1.853
50,pure_ocs_3hop_preset,0.971
51,ocs_eps_global_ksp,0.908
51,pure_ocs_ksp,1.089
51,eps_ecmp,0.608
51,pure_ocs_ksp_greedy,1.014
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.921
51,ocs_eps_pruned,0.684
51,ocs_eps_large_small,1.917
51,ocs_eps_preset_greedy,1.174
51,pure_ocs_3hop_preset,0.921
