scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2271.090397,1.998419,2271.090397,1.998419,80,0
pure_ocs_ksp,100.000000,1357.082667,1.194149,1357.082667,1.194149,80,0
eps_ecmp,100.000000,1207.441631,1.062474,1207.441631,1.062474,80,0
ocs_eps_large_small,100.000000,1211.510656,1.066055,1211.510656,1.066055,80,0
pure_ocs_ksp_greedy,100.000000,1228.040170,1.080600,1228.040170,1.080600,80,0
ocs_eps_preset_greedy,100.000000,1140.147207,1.003259,1140.147207,1.003259,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1136.443376,1.000000,1136.443376,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1152.461715,1.014095,1152.461715,1.014095,80,0
pure_ocs_pruned,100.000000,1152.461715,1.014095,1152.461715,1.014095,80,0
ocs_eps_pruned,100.000000,1139.000260,1.002250,1139.000260,1.002250,80,0
