scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1753.584049,2.023992,1753.584049,2.023992,80,0
pure_ocs_ksp,100.000000,997.348655,1.151143,997.348655,1.151143,80,0
eps_ecmp,100.000000,928.651728,1.071853,928.651728,1.071853,80,0
ocs_eps_large_small,100.000000,919.559050,1.061358,919.559050,1.061358,80,0
pure_ocs_ksp_greedy,100.000000,902.929013,1.042163,902.929013,1.042163,80,0
ocs_eps_preset_greedy,100.000000,975.239041,1.125624,975.239041,1.125624,80,0
ocs_eps_preset_dynamic_greedy,100.000000,866.398631,1.000000,866.398631,1.000000,80,0
pure_ocs_3hop_preset,100.000000,953.111516,1.100084,953.111516,1.100084,80,0
pure_ocs_pruned,100.000000,953.111516,1.100084,953.111516,1.100084,80,0
ocs_eps_pruned,100.000000,849.998486,0.981071,849.998486,0.981071,80,0
