scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3165.981,1.115,3165.981,1.115,48,0
pure_ocs_ksp,100.0,3658.803,1.289,3658.803,1.289,48,0
eps_ecmp,100.0,1747.456,0.615,1747.456,0.615,48,0
ocs_eps_large_small,100.0,4906.136,1.728,4906.136,1.728,48,0
pure_ocs_ksp_greedy,100.0,4061.345,1.430,4061.345,1.430,48,0
ocs_eps_preset_greedy,100.0,3604.090,1.269,3604.090,1.269,48,0
ocs_eps_preset_dynamic_greedy,100.0,2839.557,1.000,2839.557,1.000,48,0
pure_ocs_3hop_preset,100.0,3201.757,1.128,3201.757,1.128,48,0
pure_ocs_pruned,100.0,3201.757,1.128,3201.757,1.128,48,0
ocs_eps_pruned,100.0,2600.864,0.916,2600.864,0.916,48,0
