seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.188
42,pure_ocs_ksp,1.336
42,eps_ecmp,0.957
42,pure_ocs_ksp_greedy,1.201
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.966
42,ocs_eps_pruned,0.791
42,ocs_eps_large_small,1.587
42,ocs_eps_preset_greedy,1.299
42,pure_ocs_3hop_preset,0.966
43,ocs_eps_global_ksp,1.222
43,pure_ocs_ksp,1.314
43,eps_ecmp,0.951
43,pure_ocs_ksp_greedy,1.113
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.017
43,ocs_eps_pruned,1.363
43,ocs_eps_large_small,1.319
43,ocs_eps_preset_greedy,1.312
43,pure_ocs_3hop_preset,1.017
44,ocs_eps_global_ksp,1.430
44,pure_ocs_ksp,1.236
44,eps_ecmp,1.433
44,pure_ocs_ksp_greedy,1.053
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.061
44,ocs_eps_pruned,1.079
44,ocs_eps_large_small,1.194
44,ocs_eps_preset_greedy,1.211
44,pure_ocs_3hop_preset,1.061
45,ocs_eps_global_ksp,1.442
45,pure_ocs_ksp,1.276
45,eps_ecmp,1.624
45,pure_ocs_ksp_greedy,1.287
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.336
45,ocs_eps_pruned,0.952
45,ocs_eps_large_small,1.994
45,ocs_eps_preset_greedy,1.085
45,pure_ocs_3hop_preset,1.336
46,ocs_eps_global_ksp,1.047
46,pure_ocs_ksp,1.095
46,eps_ecmp,0.915
46,pure_ocs_ksp_greedy,1.000
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,0.945
46,ocs_eps_pruned,0.954
46,ocs_eps_large_small,1.042
46,ocs_eps_preset_greedy,1.508
46,pure_ocs_3hop_preset,0.945
47,ocs_eps_global_ksp,1.499
47,pure_ocs_ksp,1.356
47,eps_ecmp,2.000
47,pure_ocs_ksp_greedy,1.695
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.895
47,ocs_eps_pruned,1.465
47,ocs_eps_large_small,1.700
47,ocs_eps_preset_greedy,1.425
47,pure_ocs_3hop_preset,1.895
48,ocs_eps_global_ksp,1.183
48,pure_ocs_ksp,0.949
48,eps_ecmp,0.855
48,pure_ocs_ksp_greedy,1.340
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.262
48,ocs_eps_pruned,0.999
48,ocs_eps_large_small,1.114
48,ocs_eps_preset_greedy,0.980
48,pure_ocs_3hop_preset,1.262
49,ocs_eps_global_ksp,1.118
49,pure_ocs_ksp,0.985
49,eps_ecmp,1.166
49,pure_ocs_ksp_greedy,0.802
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,0.799
49,ocs_eps_pruned,1.082
49,ocs_eps_large_small,1.333
49,ocs_eps_preset_greedy,1.102
49,pure_ocs_3hop_preset,0.799
50,ocs_eps_global_ksp,1.174
50,pure_ocs_ksp,1.751
50,eps_ecmp,1.375
50,pure_ocs_ksp_greedy,1.117
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.896
50,ocs_eps_pruned,1.405
50,ocs_eps_large_small,1.703
50,ocs_eps_preset_greedy,1.338
50,pure_ocs_3hop_preset,0.896
51,ocs_eps_global_ksp,1.230
51,pure_ocs_ksp,1.207
51,eps_ecmp,0.880
51,pure_ocs_ksp_greedy,0.895
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.161
51,ocs_eps_pruned,0.950
51,ocs_eps_large_small,1.052
51,ocs_eps_preset_greedy,0.986
51,pure_ocs_3hop_preset,1.161
