seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.284
42,pure_ocs_ksp,1.229
42,eps_ecmp,0.766
42,pure_ocs_ksp_greedy,1.190
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.137
42,ocs_eps_pruned,0.984
42,ocs_eps_large_small,1.708
42,ocs_eps_preset_greedy,1.437
42,pure_ocs_3hop_preset,1.137
43,ocs_eps_global_ksp,1.251
43,pure_ocs_ksp,1.227
43,eps_ecmp,0.780
43,pure_ocs_ksp_greedy,1.100
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.101
43,ocs_eps_pruned,1.056
43,ocs_eps_large_small,1.566
43,ocs_eps_preset_greedy,1.386
43,pure_ocs_3hop_preset,1.101
44,ocs_eps_global_ksp,1.371
44,pure_ocs_ksp,1.352
44,eps_ecmp,0.849
44,pure_ocs_ksp_greedy,1.255
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.222
44,ocs_eps_pruned,1.152
44,ocs_eps_large_small,1.616
44,ocs_eps_preset_greedy,1.418
44,pure_ocs_3hop_preset,1.222
45,ocs_eps_global_ksp,1.380
45,pure_ocs_ksp,1.291
45,eps_ecmp,0.891
45,pure_ocs_ksp_greedy,1.251
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.233
45,ocs_eps_pruned,1.013
45,ocs_eps_large_small,1.775
45,ocs_eps_preset_greedy,1.397
45,pure_ocs_3hop_preset,1.233
46,ocs_eps_global_ksp,1.324
46,pure_ocs_ksp,1.186
46,eps_ecmp,0.865
46,pure_ocs_ksp_greedy,1.230
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.200
46,ocs_eps_pruned,1.106
46,ocs_eps_large_small,1.497
46,ocs_eps_preset_greedy,1.400
46,pure_ocs_3hop_preset,1.200
47,ocs_eps_global_ksp,1.402
47,pure_ocs_ksp,1.224
47,eps_ecmp,1.139
47,pure_ocs_ksp_greedy,1.188
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.420
47,ocs_eps_pruned,1.253
47,ocs_eps_large_small,1.646
47,ocs_eps_preset_greedy,1.449
47,pure_ocs_3hop_preset,1.420
48,ocs_eps_global_ksp,1.166
48,pure_ocs_ksp,1.181
48,eps_ecmp,0.654
48,pure_ocs_ksp_greedy,1.122
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.131
48,ocs_eps_pruned,0.940
48,ocs_eps_large_small,1.579
48,ocs_eps_preset_greedy,1.279
48,pure_ocs_3hop_preset,1.131
49,ocs_eps_global_ksp,1.303
49,pure_ocs_ksp,1.334
49,eps_ecmp,0.847
49,pure_ocs_ksp_greedy,1.136
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.201
49,ocs_eps_pruned,1.210
49,ocs_eps_large_small,1.690
49,ocs_eps_preset_greedy,1.545
49,pure_ocs_3hop_preset,1.201
50,ocs_eps_global_ksp,1.177
50,pure_ocs_ksp,1.360
50,eps_ecmp,0.686
50,pure_ocs_ksp_greedy,1.192
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.074
50,ocs_eps_pruned,0.997
50,ocs_eps_large_small,1.621
50,ocs_eps_preset_greedy,1.414
50,pure_ocs_3hop_preset,1.074
51,ocs_eps_global_ksp,1.326
51,pure_ocs_ksp,1.368
51,eps_ecmp,0.688
51,pure_ocs_ksp_greedy,1.235
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.395
51,ocs_eps_pruned,1.072
51,ocs_eps_large_small,1.739
51,ocs_eps_preset_greedy,1.579
51,pure_ocs_3hop_preset,1.395
