scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1821.267368,1.917196,1821.267368,1.917196,80,0
pure_ocs_ksp,100.000000,1116.950638,1.175782,1116.950638,1.175782,80,0
eps_ecmp,100.000000,1028.809175,1.082998,1028.809175,1.082998,80,0
ocs_eps_large_small,100.000000,1003.186443,1.056025,1003.186443,1.056025,80,0
pure_ocs_ksp_greedy,100.000000,994.801645,1.047199,994.801645,1.047199,80,0
ocs_eps_preset_greedy,100.000000,1010.524610,1.063750,1010.524610,1.063750,80,0
ocs_eps_preset_dynamic_greedy,100.000000,949.964343,1.000000,949.964343,1.000000,80,0
pure_ocs_3hop_preset,100.000000,993.244577,1.045560,993.244577,1.045560,80,0
pure_ocs_pruned,100.000000,993.244577,1.045560,993.244577,1.045560,80,0
ocs_eps_pruned,100.000000,1008.307866,1.061417,1008.307866,1.061417,80,0
