scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2249.890,1.156,2249.890,1.156,40,0
pure_ocs_ksp,100.0,2500.843,1.285,2500.843,1.285,40,0
eps_ecmp,100.0,1100.282,0.565,1100.282,0.565,40,0
ocs_eps_large_small,100.0,3411.950,1.753,3411.950,1.753,40,0
pure_ocs_ksp_greedy,100.0,2219.554,1.140,2219.554,1.140,40,0
ocs_eps_preset_greedy,100.0,3151.586,1.619,3151.586,1.619,40,0
ocs_eps_preset_dynamic_greedy,100.0,1946.172,1.000,1946.172,1.000,40,0
pure_ocs_3hop_preset,100.0,2186.445,1.123,2186.445,1.123,40,0
pure_ocs_pruned,100.0,2186.445,1.123,2186.445,1.123,40,0
ocs_eps_pruned,100.0,1777.790,0.913,1777.790,0.913,40,0
