case_base,seed,scheduler,avg_relative_fct_vs_dynamic
frag0p3,44,ocs_eps_preset_greedy,5.031
frag0p3,44,pure_ocs_3hop_preset,1.152
frag0p3,45,ocs_eps_global_ksp,2.459
frag0p3,45,pure_ocs_ksp,2.306
frag0p3,45,eps_ecmp,0.729
frag0p3,45,pure_ocs_ksp_greedy,1.770
frag0p3,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,45,pure_ocs_pruned,1.683
frag0p3,45,ocs_eps_pruned,1.004
frag0p3,45,ocs_eps_large_small,1.754
frag0p3,45,ocs_eps_preset_greedy,2.765
frag0p3,45,pure_ocs_3hop_preset,1.683
frag0p3,46,ocs_eps_global_ksp,2.887
frag0p3,46,pure_ocs_ksp,1.157
frag0p3,46,eps_ecmp,0.723
frag0p3,46,pure_ocs_ksp_greedy,1.046
frag0p3,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,46,pure_ocs_pruned,1.094
frag0p3,46,ocs_eps_pruned,0.914
frag0p3,46,ocs_eps_large_small,1.196
frag0p3,46,ocs_eps_preset_greedy,1.227
frag0p3,46,pure_ocs_3hop_preset,1.094
frag0p3,47,ocs_eps_global_ksp,1.688
frag0p3,47,pure_ocs_ksp,1.276
frag0p3,47,eps_ecmp,0.562
frag0p3,47,pure_ocs_ksp_greedy,1.359
frag0p3,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,47,pure_ocs_pruned,1.387
frag0p3,47,ocs_eps_pruned,0.923
frag0p3,47,ocs_eps_large_small,1.200
frag0p3,47,ocs_eps_preset_greedy,1.682
frag0p3,47,pure_ocs_3hop_preset,1.387
frag0p3,48,ocs_eps_global_ksp,2.528
frag0p3,48,pure_ocs_ksp,1.257
frag0p3,48,eps_ecmp,0.626
frag0p3,48,pure_ocs_ksp_greedy,1.112
frag0p3,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,48,pure_ocs_pruned,1.165
frag0p3,48,ocs_eps_pruned,0.982
frag0p3,48,ocs_eps_large_small,1.922
frag0p3,48,ocs_eps_preset_greedy,1.696
frag0p3,48,pure_ocs_3hop_preset,1.165
frag0p3,49,ocs_eps_global_ksp,1.758
frag0p3,49,pure_ocs_ksp,1.318
frag0p3,49,eps_ecmp,0.597
frag0p3,49,pure_ocs_ksp_greedy,1.182
frag0p3,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,49,pure_ocs_pruned,1.466
frag0p3,49,ocs_eps_pruned,0.978
frag0p3,49,ocs_eps_large_small,1.406
frag0p3,49,ocs_eps_preset_greedy,2.065
frag0p3,49,pure_ocs_3hop_preset,1.466
frag0p3,50,ocs_eps_global_ksp,2.789
frag0p3,50,pure_ocs_ksp,1.192
frag0p3,50,eps_ecmp,0.663
frag0p3,50,pure_ocs_ksp_greedy,1.673
frag0p3,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,50,pure_ocs_pruned,1.093
frag0p3,50,ocs_eps_pruned,1.506
frag0p3,50,ocs_eps_large_small,3.186
frag0p3,50,ocs_eps_preset_greedy,2.932
frag0p3,50,pure_ocs_3hop_preset,1.093
frag0p3,51,ocs_eps_global_ksp,2.626
frag0p3,51,pure_ocs_ksp,1.306
frag0p3,51,eps_ecmp,0.735
frag0p3,51,pure_ocs_ksp_greedy,1.318
frag0p3,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,51,pure_ocs_pruned,2.098
frag0p3,51,ocs_eps_pruned,0.958
frag0p3,51,ocs_eps_large_small,4.273
frag0p3,51,ocs_eps_preset_greedy,1.538
frag0p3,51,pure_ocs_3hop_preset,2.098
frag0p5,42,ocs_eps_global_ksp,1.823
frag0p5,42,pure_ocs_ksp,1.299
frag0p5,42,eps_ecmp,0.676
frag0p5,42,pure_ocs_ksp_greedy,1.157
frag0p5,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,42,pure_ocs_pruned,1.116
frag0p5,42,ocs_eps_pruned,0.866
frag0p5,42,ocs_eps_large_small,1.555
frag0p5,42,ocs_eps_preset_greedy,1.801
frag0p5,42,pure_ocs_3hop_preset,1.116
frag0p5,43,ocs_eps_global_ksp,1.648
frag0p5,43,pure_ocs_ksp,1.196
frag0p5,43,eps_ecmp,0.700
frag0p5,43,pure_ocs_ksp_greedy,1.382
frag0p5,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,43,pure_ocs_pruned,1.482
frag0p5,43,ocs_eps_pruned,1.132
frag0p5,43,ocs_eps_large_small,1.374
frag0p5,43,ocs_eps_preset_greedy,1.972
frag0p5,43,pure_ocs_3hop_preset,1.482
frag0p5,44,ocs_eps_global_ksp,2.037
frag0p5,44,pure_ocs_ksp,1.175
frag0p5,44,eps_ecmp,0.627
frag0p5,44,pure_ocs_ksp_greedy,1.139
frag0p5,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,44,pure_ocs_pruned,1.016
frag0p5,44,ocs_eps_pruned,1.057
frag0p5,44,ocs_eps_large_small,1.750
frag0p5,44,ocs_eps_preset_greedy,1.678
frag0p5,44,pure_ocs_3hop_preset,1.016
frag0p5,45,ocs_eps_global_ksp,2.081
frag0p5,45,pure_ocs_ksp,1.492
frag0p5,45,eps_ecmp,0.745
frag0p5,45,pure_ocs_ksp_greedy,1.170
frag0p5,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,45,pure_ocs_pruned,1.161
frag0p5,45,ocs_eps_pruned,0.893
frag0p5,45,ocs_eps_large_small,1.299
frag0p5,45,ocs_eps_preset_greedy,1.862
frag0p5,45,pure_ocs_3hop_preset,1.161
frag0p5,46,ocs_eps_global_ksp,2.113
frag0p5,46,pure_ocs_ksp,1.598
frag0p5,46,eps_ecmp,0.751
frag0p5,46,pure_ocs_ksp_greedy,1.076
frag0p5,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,46,pure_ocs_pruned,1.033
frag0p5,46,ocs_eps_pruned,1.443
frag0p5,46,ocs_eps_large_small,30.846
frag0p5,46,ocs_eps_preset_greedy,3.296
frag0p5,46,pure_ocs_3hop_preset,1.033
frag0p5,47,ocs_eps_global_ksp,3.444
frag0p5,47,pure_ocs_ksp,1.956
frag0p5,47,eps_ecmp,0.781
frag0p5,47,pure_ocs_ksp_greedy,1.073
frag0p5,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,47,pure_ocs_pruned,1.071
frag0p5,47,ocs_eps_pruned,0.886
frag0p5,47,ocs_eps_large_small,1.113
frag0p5,47,ocs_eps_preset_greedy,2.549
frag0p5,47,pure_ocs_3hop_preset,1.071
frag0p5,48,ocs_eps_global_ksp,4.850
frag0p5,48,pure_ocs_ksp,1.166
frag0p5,48,eps_ecmp,0.587
frag0p5,48,pure_ocs_ksp_greedy,1.105
frag0p5,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,48,pure_ocs_pruned,1.098
frag0p5,48,ocs_eps_pruned,0.891
frag0p5,48,ocs_eps_large_small,6.159
frag0p5,48,ocs_eps_preset_greedy,1.487
frag0p5,48,pure_ocs_3hop_preset,1.098
frag0p5,49,ocs_eps_global_ksp,1.493
frag0p5,49,pure_ocs_ksp,1.186
frag0p5,49,eps_ecmp,0.654
frag0p5,49,pure_ocs_ksp_greedy,1.093
frag0p5,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,49,pure_ocs_pruned,1.057
frag0p5,49,ocs_eps_pruned,1.254
frag0p5,49,ocs_eps_large_small,1.319
frag0p5,49,ocs_eps_preset_greedy,1.992
frag0p5,49,pure_ocs_3hop_preset,1.057
frag0p5,50,ocs_eps_global_ksp,1.691
frag0p5,50,pure_ocs_ksp,1.336
frag0p5,50,eps_ecmp,0.573
frag0p5,50,pure_ocs_ksp_greedy,1.126
frag0p5,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,50,pure_ocs_pruned,1.025
frag0p5,50,ocs_eps_pruned,0.895
frag0p5,50,ocs_eps_large_small,9.076
frag0p5,50,ocs_eps_preset_greedy,3.211
frag0p5,50,pure_ocs_3hop_preset,1.025
frag0p5,51,ocs_eps_global_ksp,1.883
frag0p5,51,pure_ocs_ksp,1.277
frag0p5,51,eps_ecmp,0.593
frag0p5,51,pure_ocs_ksp_greedy,1.196
frag0p5,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,51,pure_ocs_pruned,1.119
frag0p5,51,ocs_eps_pruned,0.963
frag0p5,51,ocs_eps_large_small,1.968
frag0p5,51,ocs_eps_preset_greedy,12.119
frag0p5,51,pure_ocs_3hop_preset,1.119
frag0p7,42,ocs_eps_global_ksp,1.386
frag0p7,42,pure_ocs_ksp,1.256
frag0p7,42,eps_ecmp,0.586
frag0p7,42,pure_ocs_ksp_greedy,1.094
frag0p7,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,42,pure_ocs_pruned,1.126
frag0p7,42,ocs_eps_pruned,0.875
frag0p7,42,ocs_eps_large_small,1.387
frag0p7,42,ocs_eps_preset_greedy,1.994
frag0p7,42,pure_ocs_3hop_preset,1.126
frag0p7,43,ocs_eps_global_ksp,3.502
frag0p7,43,pure_ocs_ksp,1.194
frag0p7,43,eps_ecmp,0.789
frag0p7,43,pure_ocs_ksp_greedy,1.076
frag0p7,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,43,pure_ocs_pruned,1.076
frag0p7,43,ocs_eps_pruned,0.876
frag0p7,43,ocs_eps_large_small,2.241
frag0p7,43,ocs_eps_preset_greedy,3.686
frag0p7,43,pure_ocs_3hop_preset,1.076
frag0p7,44,ocs_eps_global_ksp,1.686
frag0p7,44,pure_ocs_ksp,1.252
frag0p7,44,eps_ecmp,0.637
frag0p7,44,pure_ocs_ksp_greedy,1.074
frag0p7,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,44,pure_ocs_pruned,1.031
frag0p7,44,ocs_eps_pruned,0.833
frag0p7,44,ocs_eps_large_small,1.192
frag0p7,44,ocs_eps_preset_greedy,1.583
frag0p7,44,pure_ocs_3hop_preset,1.031
frag0p7,45,ocs_eps_global_ksp,1.366
frag0p7,45,pure_ocs_ksp,1.171
frag0p7,45,eps_ecmp,0.699
frag0p7,45,pure_ocs_ksp_greedy,1.147
frag0p7,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,45,pure_ocs_pruned,1.135
frag0p7,45,ocs_eps_pruned,1.074
frag0p7,45,ocs_eps_large_small,15.691
frag0p7,45,ocs_eps_preset_greedy,1.716
frag0p7,45,pure_ocs_3hop_preset,1.135
frag0p7,46,ocs_eps_global_ksp,2.402
frag0p7,46,pure_ocs_ksp,1.508
frag0p7,46,eps_ecmp,0.694
frag0p7,46,pure_ocs_ksp_greedy,1.198
frag0p7,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,46,pure_ocs_pruned,11.070
frag0p7,46,ocs_eps_pruned,1.224
frag0p7,46,ocs_eps_large_small,25.870
frag0p7,46,ocs_eps_preset_greedy,2.648
frag0p7,46,pure_ocs_3hop_preset,11.070
frag0p7,47,ocs_eps_global_ksp,1.669
frag0p7,47,pure_ocs_ksp,1.365
frag0p7,47,eps_ecmp,0.586
frag0p7,47,pure_ocs_ksp_greedy,1.207
frag0p7,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,47,pure_ocs_pruned,1.389
frag0p7,47,ocs_eps_pruned,0.831
frag0p7,47,ocs_eps_large_small,1.999
frag0p7,47,ocs_eps_preset_greedy,2.317
frag0p7,47,pure_ocs_3hop_preset,1.389
frag0p7,48,ocs_eps_global_ksp,2.100
frag0p7,48,pure_ocs_ksp,1.436
frag0p7,48,eps_ecmp,0.685
frag0p7,48,pure_ocs_ksp_greedy,1.176
frag0p7,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,48,pure_ocs_pruned,1.344
frag0p7,48,ocs_eps_pruned,0.856
frag0p7,48,ocs_eps_large_small,1.646
frag0p7,48,ocs_eps_preset_greedy,2.172
frag0p7,48,pure_ocs_3hop_preset,1.344
frag0p7,49,ocs_eps_global_ksp,1.386
frag0p7,49,pure_ocs_ksp,1.219
frag0p7,49,eps_ecmp,0.543
frag0p7,49,pure_ocs_ksp_greedy,1.249
frag0p7,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,49,pure_ocs_pruned,1.689
frag0p7,49,ocs_eps_pruned,0.862
frag0p7,49,ocs_eps_large_small,1.182
frag0p7,49,ocs_eps_preset_greedy,1.804
frag0p7,49,pure_ocs_3hop_preset,1.689
frag0p7,50,ocs_eps_global_ksp,2.180
frag0p7,50,pure_ocs_ksp,1.185
frag0p7,50,eps_ecmp,0.767
frag0p7,50,pure_ocs_ksp_greedy,1.128
frag0p7,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,50,pure_ocs_pruned,1.029
frag0p7,50,ocs_eps_pruned,0.924
frag0p7,50,ocs_eps_large_small,1.100
frag0p7,50,ocs_eps_preset_greedy,2.026
frag0p7,50,pure_ocs_3hop_preset,1.029
frag0p7,51,ocs_eps_global_ksp,1.185
frag0p7,51,pure_ocs_ksp,1.260
frag0p7,51,eps_ecmp,0.649
frag0p7,51,pure_ocs_ksp_greedy,1.167
frag0p7,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,51,pure_ocs_pruned,1.289
frag0p7,51,ocs_eps_pruned,0.933
frag0p7,51,ocs_eps_large_small,1.285
frag0p7,51,ocs_eps_preset_greedy,1.937
frag0p7,51,pure_ocs_3hop_preset,1.289
frag0p9,42,ocs_eps_global_ksp,1.278
frag0p9,42,pure_ocs_ksp,1.219
frag0p9,42,eps_ecmp,0.624
frag0p9,42,pure_ocs_ksp_greedy,1.225
frag0p9,42,ocs_eps_preset_dynamic_greedy,1.000
