case_base,seed,scheduler,avg_relative_cct_vs_dynamic
frag0p1,42,ocs_eps_global_ksp,1.129
frag0p1,42,pure_ocs_ksp,1.051
frag0p1,42,eps_ecmp,0.588
frag0p1,42,pure_ocs_ksp_greedy,0.887
frag0p1,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,42,pure_ocs_pruned,0.944
frag0p1,42,ocs_eps_pruned,0.743
frag0p1,42,ocs_eps_large_small,1.686
frag0p1,42,ocs_eps_preset_greedy,1.134
frag0p1,42,pure_ocs_3hop_preset,0.944
frag0p1,43,ocs_eps_global_ksp,0.983
frag0p1,43,pure_ocs_ksp,1.003
frag0p1,43,eps_ecmp,0.552
frag0p1,43,pure_ocs_ksp_greedy,1.125
frag0p1,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,43,pure_ocs_pruned,1.096
frag0p1,43,ocs_eps_pruned,0.872
frag0p1,43,ocs_eps_large_small,1.229
frag0p1,43,ocs_eps_preset_greedy,1.056
frag0p1,43,pure_ocs_3hop_preset,1.096
frag0p1,44,ocs_eps_global_ksp,1.094
frag0p1,44,pure_ocs_ksp,1.173
frag0p1,44,eps_ecmp,0.592
frag0p1,44,pure_ocs_ksp_greedy,1.206
frag0p1,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,44,pure_ocs_pruned,1.359
frag0p1,44,ocs_eps_pruned,0.793
frag0p1,44,ocs_eps_large_small,1.397
frag0p1,44,ocs_eps_preset_greedy,1.227
frag0p1,44,pure_ocs_3hop_preset,1.359
frag0p1,45,ocs_eps_global_ksp,1.449
frag0p1,45,pure_ocs_ksp,1.474
frag0p1,45,eps_ecmp,1.109
frag0p1,45,pure_ocs_ksp_greedy,1.054
frag0p1,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,45,pure_ocs_pruned,1.310
frag0p1,45,ocs_eps_pruned,1.421
frag0p1,45,ocs_eps_large_small,1.494
frag0p1,45,ocs_eps_preset_greedy,1.532
frag0p1,45,pure_ocs_3hop_preset,1.310
frag0p1,46,ocs_eps_global_ksp,1.032
frag0p1,46,pure_ocs_ksp,0.960
frag0p1,46,eps_ecmp,0.578
frag0p1,46,pure_ocs_ksp_greedy,0.959
frag0p1,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,46,pure_ocs_pruned,1.110
frag0p1,46,ocs_eps_pruned,1.040
frag0p1,46,ocs_eps_large_small,1.258
frag0p1,46,ocs_eps_preset_greedy,1.162
frag0p1,46,pure_ocs_3hop_preset,1.110
frag0p1,47,ocs_eps_global_ksp,1.028
frag0p1,47,pure_ocs_ksp,1.224
frag0p1,47,eps_ecmp,0.585
frag0p1,47,pure_ocs_ksp_greedy,1.259
frag0p1,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,47,pure_ocs_pruned,1.085
frag0p1,47,ocs_eps_pruned,0.966
frag0p1,47,ocs_eps_large_small,1.399
frag0p1,47,ocs_eps_preset_greedy,1.212
frag0p1,47,pure_ocs_3hop_preset,1.085
frag0p1,48,ocs_eps_global_ksp,0.988
frag0p1,48,pure_ocs_ksp,1.134
frag0p1,48,eps_ecmp,0.690
frag0p1,48,pure_ocs_ksp_greedy,1.231
frag0p1,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,48,pure_ocs_pruned,1.021
frag0p1,48,ocs_eps_pruned,1.016
frag0p1,48,ocs_eps_large_small,1.418
frag0p1,48,ocs_eps_preset_greedy,1.059
frag0p1,48,pure_ocs_3hop_preset,1.021
frag0p1,49,ocs_eps_global_ksp,1.242
frag0p1,49,pure_ocs_ksp,1.033
frag0p1,49,eps_ecmp,0.603
frag0p1,49,pure_ocs_ksp_greedy,1.024
frag0p1,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,49,pure_ocs_pruned,1.040
frag0p1,49,ocs_eps_pruned,0.985
frag0p1,49,ocs_eps_large_small,1.303
frag0p1,49,ocs_eps_preset_greedy,1.046
frag0p1,49,pure_ocs_3hop_preset,1.040
frag0p1,50,ocs_eps_global_ksp,0.803
