case_base,scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
frag0p1,ocs_eps_global_ksp,10,1.068,0.188
frag0p1,pure_ocs_ksp,10,1.059,0.132
frag0p1,eps_ecmp,10,0.673,0.110
frag0p1,pure_ocs_ksp_greedy,10,1.090,0.236
frag0p1,ocs_eps_preset_dynamic_greedy,10,1.000,0.000
frag0p1,pure_ocs_pruned,10,1.095,0.159
frag0p1,ocs_eps_pruned,10,0.937,0.154
frag0p1,ocs_eps_large_small,10,1.476,0.336
frag0p1,ocs_eps_preset_greedy,10,1.166,0.154
frag0p1,pure_ocs_3hop_preset,10,1.095,0.159
frag0p3,ocs_eps_global_ksp,10,1.215,0.215
frag0p3,pure_ocs_ksp,10,1.352,0.345
frag0p3,eps_ecmp,10,0.701,0.093
frag0p3,pure_ocs_ksp_greedy,10,1.162,0.210
frag0p3,ocs_eps_preset_dynamic_greedy,10,1.000,0.000
frag0p3,pure_ocs_pruned,10,1.144,0.191
frag0p3,ocs_eps_pruned,10,0.988,0.222
frag0p3,ocs_eps_large_small,10,1.722,0.359
frag0p3,ocs_eps_preset_greedy,10,1.346,0.160
frag0p3,pure_ocs_3hop_preset,10,1.144,0.191
frag0p5,ocs_eps_global_ksp,10,1.210,0.166
frag0p5,pure_ocs_ksp,10,1.289,0.232
frag0p5,eps_ecmp,10,0.798,0.209
frag0p5,pure_ocs_ksp_greedy,10,1.276,0.155
frag0p5,ocs_eps_preset_dynamic_greedy,10,1.000,0.000
frag0p5,pure_ocs_pruned,10,1.224,0.227
frag0p5,ocs_eps_pruned,10,1.104,0.231
frag0p5,ocs_eps_large_small,10,1.741,0.335
frag0p5,ocs_eps_preset_greedy,10,1.433,0.230
frag0p5,pure_ocs_3hop_preset,10,1.224,0.227
frag0p7,ocs_eps_global_ksp,10,1.220,0.135
frag0p7,pure_ocs_ksp,10,1.342,0.182
frag0p7,eps_ecmp,10,0.730,0.107
frag0p7,pure_ocs_ksp_greedy,10,1.256,0.252
frag0p7,ocs_eps_preset_dynamic_greedy,10,1.000,0.000
frag0p7,pure_ocs_pruned,10,1.110,0.153
frag0p7,ocs_eps_pruned,10,0.992,0.172
frag0p7,ocs_eps_large_small,10,1.899,0.461
frag0p7,ocs_eps_preset_greedy,10,1.369,0.233
frag0p7,pure_ocs_3hop_preset,10,1.110,0.153
frag0p9,ocs_eps_global_ksp,10,1.174,0.115
frag0p9,pure_ocs_ksp,10,1.301,0.169
frag0p9,eps_ecmp,10,0.664,0.068
frag0p9,pure_ocs_ksp_greedy,10,1.274,0.154
frag0p9,ocs_eps_preset_dynamic_greedy,10,1.000,0.000
frag0p9,pure_ocs_pruned,10,1.267,0.253
frag0p9,ocs_eps_pruned,10,0.973,0.141
frag0p9,ocs_eps_large_small,10,1.802,0.261
frag0p9,ocs_eps_preset_greedy,10,1.478,0.202
frag0p9,pure_ocs_3hop_preset,10,1.267,0.253
