case_base,seed,scheduler,avg_solve_time_ms
frag0p3,43,eps_ecmp,0.000
frag0p3,43,pure_ocs_ksp_greedy,0.162
frag0p3,43,ocs_eps_preset_dynamic_greedy,0.366
frag0p3,43,pure_ocs_pruned,1.062
frag0p3,43,ocs_eps_pruned,0.339
frag0p3,43,ocs_eps_large_small,0.000
frag0p3,43,ocs_eps_preset_greedy,0.176
frag0p3,43,pure_ocs_3hop_preset,0.246
frag0p3,44,ocs_eps_global_ksp,0.000
frag0p3,44,pure_ocs_ksp,0.000
frag0p3,44,eps_ecmp,0.000
frag0p3,44,pure_ocs_ksp_greedy,0.116
frag0p3,44,ocs_eps_preset_dynamic_greedy,0.502
frag0p3,44,pure_ocs_pruned,0.257
frag0p3,44,ocs_eps_pruned,0.342
frag0p3,44,ocs_eps_large_small,0.000
frag0p3,44,ocs_eps_preset_greedy,0.161
frag0p3,44,pure_ocs_3hop_preset,0.628
frag0p3,45,ocs_eps_global_ksp,0.000
frag0p3,45,pure_ocs_ksp,0.000
frag0p3,45,eps_ecmp,0.000
frag0p3,45,pure_ocs_ksp_greedy,0.147
frag0p3,45,ocs_eps_preset_dynamic_greedy,0.378
frag0p3,45,pure_ocs_pruned,0.275
frag0p3,45,ocs_eps_pruned,0.328
frag0p3,45,ocs_eps_large_small,0.000
frag0p3,45,ocs_eps_preset_greedy,0.172
frag0p3,45,pure_ocs_3hop_preset,0.249
frag0p3,46,ocs_eps_global_ksp,0.000
frag0p3,46,pure_ocs_ksp,0.000
frag0p3,46,eps_ecmp,0.000
frag0p3,46,pure_ocs_ksp_greedy,0.130
frag0p3,46,ocs_eps_preset_dynamic_greedy,0.518
frag0p3,46,pure_ocs_pruned,0.217
frag0p3,46,ocs_eps_pruned,0.310
frag0p3,46,ocs_eps_large_small,0.000
frag0p3,46,ocs_eps_preset_greedy,0.136
frag0p3,46,pure_ocs_3hop_preset,0.350
frag0p3,47,ocs_eps_global_ksp,0.000
frag0p3,47,pure_ocs_ksp,0.000
frag0p3,47,eps_ecmp,0.000
frag0p3,47,pure_ocs_ksp_greedy,0.156
frag0p3,47,ocs_eps_preset_dynamic_greedy,0.236
frag0p3,47,pure_ocs_pruned,0.303
frag0p3,47,ocs_eps_pruned,0.329
frag0p3,47,ocs_eps_large_small,0.000
frag0p3,47,ocs_eps_preset_greedy,0.362
frag0p3,47,pure_ocs_3hop_preset,0.244
frag0p3,48,ocs_eps_global_ksp,0.000
frag0p3,48,pure_ocs_ksp,0.000
frag0p3,48,eps_ecmp,0.000
frag0p3,48,pure_ocs_ksp_greedy,0.159
frag0p3,48,ocs_eps_preset_dynamic_greedy,0.379
frag0p3,48,pure_ocs_pruned,2.389
frag0p3,48,ocs_eps_pruned,0.690
frag0p3,48,ocs_eps_large_small,0.000
frag0p3,48,ocs_eps_preset_greedy,0.145
frag0p3,48,pure_ocs_3hop_preset,0.302
frag0p3,49,ocs_eps_global_ksp,0.000
frag0p3,49,pure_ocs_ksp,0.000
frag0p3,49,eps_ecmp,0.000
frag0p3,49,pure_ocs_ksp_greedy,0.112
frag0p3,49,ocs_eps_preset_dynamic_greedy,0.214
frag0p3,49,pure_ocs_pruned,0.272
frag0p3,49,ocs_eps_pruned,0.346
frag0p3,49,ocs_eps_large_small,0.000
frag0p3,49,ocs_eps_preset_greedy,0.146
frag0p3,49,pure_ocs_3hop_preset,0.235
frag0p3,50,ocs_eps_global_ksp,0.000
frag0p3,50,pure_ocs_ksp,0.000
frag0p3,50,eps_ecmp,0.000
frag0p3,50,pure_ocs_ksp_greedy,0.135
frag0p3,50,ocs_eps_preset_dynamic_greedy,0.474
frag0p3,50,pure_ocs_pruned,0.249
frag0p3,50,ocs_eps_pruned,0.359
frag0p3,50,ocs_eps_large_small,0.000
frag0p3,50,ocs_eps_preset_greedy,0.170
frag0p3,50,pure_ocs_3hop_preset,0.308
frag0p3,51,ocs_eps_global_ksp,0.000
frag0p3,51,pure_ocs_ksp,0.000
frag0p3,51,eps_ecmp,0.000
frag0p3,51,pure_ocs_ksp_greedy,0.148
frag0p3,51,ocs_eps_preset_dynamic_greedy,0.526
frag0p3,51,pure_ocs_pruned,0.349
frag0p3,51,ocs_eps_pruned,0.365
frag0p3,51,ocs_eps_large_small,0.000
frag0p3,51,ocs_eps_preset_greedy,0.152
frag0p3,51,pure_ocs_3hop_preset,0.449
frag0p5,42,ocs_eps_global_ksp,0.000
frag0p5,42,pure_ocs_ksp,0.000
frag0p5,42,eps_ecmp,0.000
frag0p5,42,pure_ocs_ksp_greedy,0.174
frag0p5,42,ocs_eps_preset_dynamic_greedy,0.419
frag0p5,42,pure_ocs_pruned,1.471
frag0p5,42,ocs_eps_pruned,0.351
frag0p5,42,ocs_eps_large_small,0.000
frag0p5,42,ocs_eps_preset_greedy,0.127
frag0p5,42,pure_ocs_3hop_preset,0.789
frag0p5,43,ocs_eps_global_ksp,0.000
frag0p5,43,pure_ocs_ksp,0.000
frag0p5,43,eps_ecmp,0.000
frag0p5,43,pure_ocs_ksp_greedy,0.174
frag0p5,43,ocs_eps_preset_dynamic_greedy,0.260
frag0p5,43,pure_ocs_pruned,0.259
frag0p5,43,ocs_eps_pruned,0.348
frag0p5,43,ocs_eps_large_small,0.000
frag0p5,43,ocs_eps_preset_greedy,0.163
frag0p5,43,pure_ocs_3hop_preset,0.290
frag0p5,44,ocs_eps_global_ksp,0.000
frag0p5,44,pure_ocs_ksp,0.000
frag0p5,44,eps_ecmp,0.000
frag0p5,44,pure_ocs_ksp_greedy,0.172
frag0p5,44,ocs_eps_preset_dynamic_greedy,0.284
frag0p5,44,pure_ocs_pruned,0.521
frag0p5,44,ocs_eps_pruned,0.327
frag0p5,44,ocs_eps_large_small,0.000
frag0p5,44,ocs_eps_preset_greedy,0.229
frag0p5,44,pure_ocs_3hop_preset,0.297
frag0p5,45,ocs_eps_global_ksp,0.000
frag0p5,45,pure_ocs_ksp,0.000
frag0p5,45,eps_ecmp,0.000
frag0p5,45,pure_ocs_ksp_greedy,0.127
frag0p5,45,ocs_eps_preset_dynamic_greedy,0.225
frag0p5,45,pure_ocs_pruned,0.257
frag0p5,45,ocs_eps_pruned,0.374
frag0p5,45,ocs_eps_large_small,0.000
frag0p5,45,ocs_eps_preset_greedy,0.166
frag0p5,45,pure_ocs_3hop_preset,0.276
frag0p5,46,ocs_eps_global_ksp,0.000
frag0p5,46,pure_ocs_ksp,0.000
frag0p5,46,eps_ecmp,0.000
frag0p5,46,pure_ocs_ksp_greedy,0.133
frag0p5,46,ocs_eps_preset_dynamic_greedy,0.210
frag0p5,46,pure_ocs_pruned,0.308
frag0p5,46,ocs_eps_pruned,0.712
frag0p5,46,ocs_eps_large_small,0.000
frag0p5,46,ocs_eps_preset_greedy,0.128
frag0p5,46,pure_ocs_3hop_preset,0.213
frag0p5,47,ocs_eps_global_ksp,0.000
frag0p5,47,pure_ocs_ksp,0.000
frag0p5,47,eps_ecmp,0.000
frag0p5,47,pure_ocs_ksp_greedy,0.235
frag0p5,47,ocs_eps_preset_dynamic_greedy,0.207
frag0p5,47,pure_ocs_pruned,0.263
frag0p5,47,ocs_eps_pruned,0.331
frag0p5,47,ocs_eps_large_small,0.000
frag0p5,47,ocs_eps_preset_greedy,0.151
frag0p5,47,pure_ocs_3hop_preset,0.211
frag0p5,48,ocs_eps_global_ksp,0.000
frag0p5,48,pure_ocs_ksp,0.000
frag0p5,48,eps_ecmp,0.000
frag0p5,48,pure_ocs_ksp_greedy,0.111
frag0p5,48,ocs_eps_preset_dynamic_greedy,0.173
frag0p5,48,pure_ocs_pruned,0.503
frag0p5,48,ocs_eps_pruned,0.262
frag0p5,48,ocs_eps_large_small,0.000
frag0p5,48,ocs_eps_preset_greedy,0.147
frag0p5,48,pure_ocs_3hop_preset,0.290
frag0p5,49,ocs_eps_global_ksp,0.000
frag0p5,49,pure_ocs_ksp,0.000
frag0p5,49,eps_ecmp,0.000
frag0p5,49,pure_ocs_ksp_greedy,0.168
frag0p5,49,ocs_eps_preset_dynamic_greedy,0.199
frag0p5,49,pure_ocs_pruned,0.411
frag0p5,49,ocs_eps_pruned,0.331
frag0p5,49,ocs_eps_large_small,0.000
frag0p5,49,ocs_eps_preset_greedy,0.153
frag0p5,49,pure_ocs_3hop_preset,0.682
frag0p5,50,ocs_eps_global_ksp,0.000
frag0p5,50,pure_ocs_ksp,0.000
frag0p5,50,eps_ecmp,0.000
frag0p5,50,pure_ocs_ksp_greedy,0.144
frag0p5,50,ocs_eps_preset_dynamic_greedy,0.203
frag0p5,50,pure_ocs_pruned,0.373
frag0p5,50,ocs_eps_pruned,0.291
frag0p5,50,ocs_eps_large_small,0.000
frag0p5,50,ocs_eps_preset_greedy,0.153
frag0p5,50,pure_ocs_3hop_preset,0.291
frag0p5,51,ocs_eps_global_ksp,0.000
frag0p5,51,pure_ocs_ksp,0.000
frag0p5,51,eps_ecmp,0.000
frag0p5,51,pure_ocs_ksp_greedy,0.113
frag0p5,51,ocs_eps_preset_dynamic_greedy,0.247
frag0p5,51,pure_ocs_pruned,0.418
frag0p5,51,ocs_eps_pruned,0.232
frag0p5,51,ocs_eps_large_small,0.000
frag0p5,51,ocs_eps_preset_greedy,0.144
frag0p5,51,pure_ocs_3hop_preset,0.263
frag0p7,42,ocs_eps_global_ksp,0.000
frag0p7,42,pure_ocs_ksp,0.000
frag0p7,42,eps_ecmp,0.000
frag0p7,42,pure_ocs_ksp_greedy,0.100
frag0p7,42,ocs_eps_preset_dynamic_greedy,0.228
frag0p7,42,pure_ocs_pruned,0.293
frag0p7,42,ocs_eps_pruned,0.284
frag0p7,42,ocs_eps_large_small,0.000
frag0p7,42,ocs_eps_preset_greedy,0.150
frag0p7,42,pure_ocs_3hop_preset,0.299
frag0p7,43,ocs_eps_global_ksp,0.000
frag0p7,43,pure_ocs_ksp,0.000
frag0p7,43,eps_ecmp,0.000
frag0p7,43,pure_ocs_ksp_greedy,0.126
frag0p7,43,ocs_eps_preset_dynamic_greedy,0.188
frag0p7,43,pure_ocs_pruned,0.317
frag0p7,43,ocs_eps_pruned,0.225
frag0p7,43,ocs_eps_large_small,0.000
frag0p7,43,ocs_eps_preset_greedy,0.138
frag0p7,43,pure_ocs_3hop_preset,0.705
frag0p7,44,ocs_eps_global_ksp,0.000
frag0p7,44,pure_ocs_ksp,0.000
frag0p7,44,eps_ecmp,0.000
frag0p7,44,pure_ocs_ksp_greedy,0.133
frag0p7,44,ocs_eps_preset_dynamic_greedy,0.254
frag0p7,44,pure_ocs_pruned,0.281
frag0p7,44,ocs_eps_pruned,0.181
frag0p7,44,ocs_eps_large_small,0.000
frag0p7,44,ocs_eps_preset_greedy,0.162
frag0p7,44,pure_ocs_3hop_preset,0.272
frag0p7,45,ocs_eps_global_ksp,0.000
frag0p7,45,pure_ocs_ksp,0.000
frag0p7,45,eps_ecmp,0.000
frag0p7,45,pure_ocs_ksp_greedy,0.122
frag0p7,45,ocs_eps_preset_dynamic_greedy,0.199
frag0p7,45,pure_ocs_pruned,0.282
frag0p7,45,ocs_eps_pruned,0.261
frag0p7,45,ocs_eps_large_small,0.000
frag0p7,45,ocs_eps_preset_greedy,0.157
frag0p7,45,pure_ocs_3hop_preset,0.290
frag0p7,46,ocs_eps_global_ksp,0.000
frag0p7,46,pure_ocs_ksp,0.000
frag0p7,46,eps_ecmp,0.000
frag0p7,46,pure_ocs_ksp_greedy,0.270
frag0p7,46,ocs_eps_preset_dynamic_greedy,0.246
frag0p7,46,pure_ocs_pruned,0.396
frag0p7,46,ocs_eps_pruned,0.241
frag0p7,46,ocs_eps_large_small,0.000
frag0p7,46,ocs_eps_preset_greedy,0.150
frag0p7,46,pure_ocs_3hop_preset,0.266
frag0p7,47,ocs_eps_global_ksp,0.000
frag0p7,47,pure_ocs_ksp,0.000
