model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
L1,L,64,8,20,14,0.500000,"[0,1,4,5,6,7,10,11,13,14,15,17,18,19]","[116,156,127,13,47,147,143,148]|[92,54,45,110,140,91,108,150]|[86,39,6,118,3,42,84,14]|[151,4,115,5,83,58,107,43]|[149,125,124,53,63,37,44,109]|[157,85,61,159,117,82,55,87]|[15,46,119,141,111,7,59,126]|[95,158,94,93,142,38,62,60]"
M1,M,40,5,20,12,0.466667,"[3,4,5,6,9,10,11,12,13,14,15,16]","[134,35,131,129,123]|[52,114,34,81,104]|[49,132,30,130,101]|[28,113,50,90,31]|[89,106,121,36,78]|[41,79,77,29,133]|[100,33,102,103,76]|[135,105,51,122,32]"
S1,S,32,6,18,12,0.500000,"[0,2,3,6,7,8,10,11,14,15,17,18]","[48,136,1,26]|[68,22,146,23]|[69,56,112,18]|[88,80,67,21]|[57,138,139,27]|[25,17,120,71]|[70,66,20,145]|[19,137,0,2]"
