scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3711.706,1.430,3711.706,1.430,48,0
pure_ocs_ksp,99.0,3503.297,1.350,3503.297,1.350,48,0
eps_ecmp,99.0,1934.022,0.745,1934.022,0.745,48,0
ocs_eps_large_small,99.0,4255.121,1.640,4255.121,1.640,48,0
pure_ocs_ksp_greedy,99.0,3504.258,1.350,3504.258,1.350,48,0
ocs_eps_preset_greedy,99.0,3603.882,1.389,3603.882,1.389,48,0
ocs_eps_preset_dynamic_greedy,99.0,2595.328,1.000,2595.328,1.000,48,0
pure_ocs_3hop_preset,99.0,3214.774,1.239,3214.774,1.239,48,0
pure_ocs_pruned,99.0,3214.774,1.239,3214.774,1.239,48,0
ocs_eps_pruned,99.0,3629.540,1.398,3629.540,1.398,48,0
