scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1900.130,1.144,1900.130,1.144,48,0
pure_ocs_ksp,100.0,2206.361,1.328,2206.361,1.328,48,0
eps_ecmp,100.0,893.669,0.538,893.669,0.538,48,0
ocs_eps_large_small,100.0,2757.370,1.660,2757.370,1.660,48,0
pure_ocs_ksp_greedy,100.0,1956.623,1.178,1956.623,1.178,48,0
ocs_eps_preset_greedy,100.0,2559.183,1.541,2559.183,1.541,48,0
ocs_eps_preset_dynamic_greedy,100.0,1660.991,1.000,1660.991,1.000,48,0
pure_ocs_3hop_preset,100.0,2003.200,1.206,2003.200,1.206,48,0
pure_ocs_pruned,100.0,2003.200,1.206,2003.200,1.206,48,0
ocs_eps_pruned,100.0,1573.521,0.947,1573.521,0.947,48,0
