scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,4686.412,1.196,4686.412,1.196,48,0
pure_ocs_ksp,100.0,4277.684,1.092,4277.684,1.092,48,0
eps_ecmp,100.0,2559.024,0.653,2559.024,0.653,48,0
ocs_eps_large_small,100.0,6019.007,1.536,6019.007,1.536,48,0
pure_ocs_ksp_greedy,100.0,5337.046,1.362,5337.046,1.362,48,0
ocs_eps_preset_greedy,100.0,4650.413,1.187,4650.413,1.187,48,0
ocs_eps_preset_dynamic_greedy,100.0,3918.686,1.000,3918.686,1.000,48,0
pure_ocs_3hop_preset,100.0,4536.931,1.158,4536.931,1.158,48,0
pure_ocs_pruned,100.0,4536.931,1.158,4536.931,1.158,48,0
ocs_eps_pruned,100.0,3790.876,0.967,3790.876,0.967,48,0
