scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,2.113,17,17,17
pure_ocs_ksp,1.598,17,17,17
eps_ecmp,0.751,17,17,17
ocs_eps_large_small,30.846,17,17,17
pure_ocs_ksp_greedy,1.076,17,17,17
ocs_eps_preset_greedy,3.296,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.033,17,17,17
pure_ocs_pruned,1.033,17,17,17
ocs_eps_pruned,1.443,17,17,17
