model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
L1,L,64,8,20,14,0.500000,"[2,3,4,7,8,10,11,12,13,15,16,17,18,19]","[158,31,110,150,20,101,19,142]|[111,102,86,93,134,108,143,148]|[59,99,106,124,141,95,125,135]|[94,92,151,70,127,30,100,133]|[63,149,67,38,84,157,68,39]|[61,91,159,71,132,103,23,85]|[122,21,126,69,107,29,37,87]|[66,22,60,131,109,140,123,62]"
M1,M,40,5,20,12,0.466667,"[0,2,4,5,7,9,11,12,14,15,17,19]","[57,7,90,119,120]|[97,154,45,34,75]|[79,2,36,117,138]|[155,89,116,35,121]|[5,118,18,115,17]|[46,98,47,4,76]|[78,74,58,44,77]|[137,139,6,3,156]"
S1,S,32,6,19,12,0.461538,"[1,3,4,5,6,8,9,10,11,13,17,18]","[80,73,13,54]|[28,51,88,104]|[55,12,136,72]|[81,105,83,42]|[145,15,53,27]|[52,11,14,146]|[33,43,82,10]|[147,25,65,26]"
