case_base,seed,scheduler,avg_relative_cct_vs_dynamic
mix10L,42,ocs_eps_global_ksp,2.153
mix10L,42,pure_ocs_ksp,1.065
mix10L,42,eps_ecmp,0.974
mix10L,42,ocs_eps_large_small,0.936
mix10L,42,pure_ocs_ksp_greedy,0.954
mix10L,42,ocs_eps_preset_greedy,0.954
mix10L,42,ocs_eps_preset_dynamic_greedy,1.000
mix10L,42,pure_ocs_3hop_preset,0.867
mix10L,42,pure_ocs_pruned,0.867
mix10L,42,ocs_eps_pruned,1.153
mix10L,43,ocs_eps_global_ksp,2.058
mix10L,43,pure_ocs_ksp,1.469
mix10L,43,eps_ecmp,1.598
mix10L,43,ocs_eps_large_small,1.249
mix10L,43,pure_ocs_ksp_greedy,0.974
mix10L,43,ocs_eps_preset_greedy,1.233
mix10L,43,ocs_eps_preset_dynamic_greedy,1.000
mix10L,43,pure_ocs_3hop_preset,1.008
mix10L,43,pure_ocs_pruned,1.008
mix10L,43,ocs_eps_pruned,1.382
mix10L,44,ocs_eps_global_ksp,1.002
mix10L,44,pure_ocs_ksp,1.120
mix10L,44,eps_ecmp,1.031
mix10L,44,ocs_eps_large_small,0.624
mix10L,44,pure_ocs_ksp_greedy,0.735
mix10L,44,ocs_eps_preset_greedy,1.026
mix10L,44,ocs_eps_preset_dynamic_greedy,1.000
mix10L,44,pure_ocs_3hop_preset,0.781
mix10L,44,pure_ocs_pruned,0.781
mix10L,44,ocs_eps_pruned,0.630
mix10L,45,ocs_eps_global_ksp,2.058
mix10L,45,pure_ocs_ksp,1.457
mix10L,45,eps_ecmp,1.433
mix10L,45,ocs_eps_large_small,0.954
mix10L,45,pure_ocs_ksp_greedy,0.978
mix10L,45,ocs_eps_preset_greedy,1.010
mix10L,45,ocs_eps_preset_dynamic_greedy,1.000
mix10L,45,pure_ocs_3hop_preset,0.996
mix10L,45,pure_ocs_pruned,0.996
mix10L,45,ocs_eps_pruned,1.004
mix10L,46,ocs_eps_global_ksp,2.394
mix10L,46,pure_ocs_ksp,1.064
mix10L,46,eps_ecmp,1.082
mix10L,46,ocs_eps_large_small,1.088
mix10L,46,pure_ocs_ksp_greedy,1.497
mix10L,46,ocs_eps_preset_greedy,1.006
mix10L,46,ocs_eps_preset_dynamic_greedy,1.000
mix10L,46,pure_ocs_3hop_preset,1.088
mix10L,46,pure_ocs_pruned,1.088
mix10L,46,ocs_eps_pruned,2.022
mix10L,47,ocs_eps_global_ksp,1.630
mix10L,47,pure_ocs_ksp,0.904
mix10L,47,eps_ecmp,1.117
mix10L,47,ocs_eps_large_small,1.070
mix10L,47,pure_ocs_ksp_greedy,1.078
mix10L,47,ocs_eps_preset_greedy,1.133
mix10L,47,ocs_eps_preset_dynamic_greedy,1.000
mix10L,47,pure_ocs_3hop_preset,1.186
mix10L,47,pure_ocs_pruned,1.186
mix10L,47,ocs_eps_pruned,1.105
mix10L,48,ocs_eps_global_ksp,2.074
mix10L,48,pure_ocs_ksp,1.078
mix10L,48,eps_ecmp,1.622
mix10L,48,ocs_eps_large_small,1.075
mix10L,48,pure_ocs_ksp_greedy,1.855
mix10L,48,ocs_eps_preset_greedy,1.028
mix10L,48,ocs_eps_preset_dynamic_greedy,1.000
mix10L,48,pure_ocs_3hop_preset,1.348
mix10L,48,pure_ocs_pruned,1.348
mix10L,48,ocs_eps_pruned,1.082
mix10L,49,ocs_eps_global_ksp,2.033
mix10L,49,pure_ocs_ksp,1.180
mix10L,49,eps_ecmp,1.165
mix10L,49,ocs_eps_large_small,1.037
mix10L,49,pure_ocs_ksp_greedy,2.237
mix10L,49,ocs_eps_preset_greedy,1.105
mix10L,49,ocs_eps_preset_dynamic_greedy,1.000
mix10L,49,pure_ocs_3hop_preset,1.346
mix10L,49,pure_ocs_pruned,1.346
mix10L,49,ocs_eps_pruned,0.887
mix10L,50,ocs_eps_global_ksp,2.223
mix10L,50,pure_ocs_ksp,1.462
mix10L,50,eps_ecmp,1.087
mix10L,50,ocs_eps_large_small,1.090
mix10L,50,pure_ocs_ksp_greedy,1.021
mix10L,50,ocs_eps_preset_greedy,0.814
mix10L,50,ocs_eps_preset_dynamic_greedy,1.000
mix10L,50,pure_ocs_3hop_preset,1.545
mix10L,50,pure_ocs_pruned,1.545
mix10L,50,ocs_eps_pruned,1.031
mix10L,51,ocs_eps_global_ksp,1.996
mix10L,51,pure_ocs_ksp,1.747
mix10L,51,eps_ecmp,1.021
mix10L,51,ocs_eps_large_small,1.021
mix10L,51,pure_ocs_ksp_greedy,1.009
mix10L,51,ocs_eps_preset_greedy,0.964
mix10L,51,ocs_eps_preset_dynamic_greedy,1.000
mix10L,51,pure_ocs_3hop_preset,0.894
mix10L,51,pure_ocs_pruned,0.894
mix10L,51,ocs_eps_pruned,1.181
mix20S,42,ocs_eps_global_ksp,1.605
mix20S,42,pure_ocs_ksp,0.959
mix20S,42,eps_ecmp,0.857
mix20S,42,ocs_eps_large_small,0.613
mix20S,42,pure_ocs_ksp_greedy,0.861
mix20S,42,ocs_eps_preset_greedy,0.579
mix20S,42,ocs_eps_preset_dynamic_greedy,1.000
mix20S,42,pure_ocs_3hop_preset,0.616
mix20S,42,pure_ocs_pruned,0.616
mix20S,42,ocs_eps_pruned,0.597
mix20S,43,ocs_eps_global_ksp,2.122
mix20S,43,pure_ocs_ksp,0.861
mix20S,43,eps_ecmp,1.293
mix20S,43,ocs_eps_large_small,0.943
mix20S,43,pure_ocs_ksp_greedy,1.258
mix20S,43,ocs_eps_preset_greedy,0.726
mix20S,43,ocs_eps_preset_dynamic_greedy,1.000
mix20S,43,pure_ocs_3hop_preset,0.999
mix20S,43,pure_ocs_pruned,0.999
mix20S,43,ocs_eps_pruned,0.875
mix20S,44,ocs_eps_global_ksp,2.216
mix20S,44,pure_ocs_ksp,1.481
mix20S,44,eps_ecmp,1.849
mix20S,44,ocs_eps_large_small,1.171
mix20S,44,pure_ocs_ksp_greedy,1.068
mix20S,44,ocs_eps_preset_greedy,1.078
mix20S,44,ocs_eps_preset_dynamic_greedy,1.000
mix20S,44,pure_ocs_3hop_preset,1.222
mix20S,44,pure_ocs_pruned,1.222
mix20S,44,ocs_eps_pruned,1.705
mix20S,45,ocs_eps_global_ksp,1.563
mix20S,45,pure_ocs_ksp,1.281
mix20S,45,eps_ecmp,1.354
mix20S,45,ocs_eps_large_small,1.334
mix20S,45,pure_ocs_ksp_greedy,1.064
mix20S,45,ocs_eps_preset_greedy,1.020
mix20S,45,ocs_eps_preset_dynamic_greedy,1.000
mix20S,45,pure_ocs_3hop_preset,1.029
mix20S,45,pure_ocs_pruned,1.029
mix20S,45,ocs_eps_pruned,0.980
mix20S,46,ocs_eps_global_ksp,0.913
