scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2082.649353,1.055879,2082.649353,1.055879,80,0
pure_ocs_ksp,100.000000,1796.871452,0.910993,1796.871452,0.910993,80,0
eps_ecmp,100.000000,1805.396687,0.915315,1805.396687,0.915315,80,0
ocs_eps_large_small,100.000000,2435.338835,1.234689,2435.338835,1.234689,80,0
pure_ocs_ksp_greedy,100.000000,1363.006841,0.691029,1363.006841,0.691029,80,0
ocs_eps_preset_greedy,100.000000,1383.251970,0.701293,1383.251970,0.701293,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1972.431086,1.000000,1972.431086,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1644.939511,0.833966,1644.939511,0.833966,80,0
pure_ocs_pruned,100.000000,1644.939511,0.833966,1644.939511,0.833966,80,0
ocs_eps_pruned,100.000000,945.305913,0.479259,945.305913,0.479259,80,0
