scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1150.449576,2.232675,1150.449576,2.232675,80,0
pure_ocs_ksp,100.000000,671.905154,1.303965,671.905154,1.303965,80,0
eps_ecmp,100.000000,550.484396,1.068324,550.484396,1.068324,80,0
ocs_eps_large_small,100.000000,703.246867,1.364790,703.246867,1.364790,80,0
pure_ocs_ksp_greedy,100.000000,580.932814,1.127415,580.932814,1.127415,80,0
ocs_eps_preset_greedy,100.000000,588.785342,1.142655,588.785342,1.142655,80,0
ocs_eps_preset_dynamic_greedy,100.000000,515.278522,1.000000,515.278522,1.000000,80,0
pure_ocs_3hop_preset,100.000000,566.464481,1.099336,566.464481,1.099336,80,0
pure_ocs_pruned,100.000000,566.464481,1.099336,566.464481,1.099336,80,0
ocs_eps_pruned,100.000000,508.545042,0.986932,508.545042,0.986932,80,0
