scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2249.678727,1.888601,2249.678727,1.888601,80,0
pure_ocs_ksp,95.000000,1398.848056,1.174331,1398.848056,1.174331,80,0
eps_ecmp,95.000000,1307.034980,1.097254,1307.034980,1.097254,80,0
ocs_eps_large_small,95.000000,1227.252055,1.030276,1227.252055,1.030276,80,0
pure_ocs_ksp_greedy,95.000000,1204.936302,1.011542,1204.936302,1.011542,80,0
ocs_eps_preset_greedy,95.000000,1263.242759,1.060490,1263.242759,1.060490,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1191.187638,1.000000,1191.187638,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1261.339653,1.058892,1261.339653,1.058892,80,0
pure_ocs_pruned,95.000000,1261.339653,1.058892,1261.339653,1.058892,80,0
ocs_eps_pruned,95.000000,1327.165999,1.114154,1327.165999,1.114154,80,0
