scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,912.972557,1.362385,912.972557,1.362385,80,0
pure_ocs_ksp,100.000000,667.073351,0.995441,667.073351,0.995441,80,0
eps_ecmp,100.000000,699.755184,1.044211,699.755184,1.044211,80,0
ocs_eps_large_small,100.000000,640.441102,0.955699,640.441102,0.955699,80,0
pure_ocs_ksp_greedy,100.000000,659.917561,0.984763,659.917561,0.984763,80,0
ocs_eps_preset_greedy,100.000000,718.041033,1.071498,718.041033,1.071498,80,0
ocs_eps_preset_dynamic_greedy,100.000000,670.128236,1.000000,670.128236,1.000000,80,0
pure_ocs_3hop_preset,100.000000,700.278756,1.044992,700.278756,1.044992,80,0
pure_ocs_pruned,100.000000,700.278756,1.044992,700.278756,1.044992,80,0
ocs_eps_pruned,100.000000,730.412878,1.089960,730.412878,1.089960,80,0
