scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,2832.381542,1.446067,2832.381542,1.446067,80,0
pure_ocs_ksp,99.000000,2209.391329,1.128001,2209.391329,1.128001,80,0
eps_ecmp,99.000000,2477.146258,1.264702,2477.146258,1.264702,80,0
ocs_eps_large_small,99.000000,1713.008716,0.874573,1713.008716,0.874573,80,0
pure_ocs_ksp_greedy,99.000000,2074.020538,1.058887,2074.020538,1.058887,80,0
ocs_eps_preset_greedy,99.000000,1664.733045,0.849926,1664.733045,0.849926,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1958.679183,1.000000,1958.679183,1.000000,80,0
pure_ocs_3hop_preset,99.000000,1904.768747,0.972476,1904.768747,0.972476,80,0
pure_ocs_pruned,99.000000,1904.768747,0.972476,1904.768747,0.972476,80,0
ocs_eps_pruned,99.000000,2084.861848,1.064422,2084.861848,1.064422,80,0
