seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.528
42,pure_ocs_ksp,1.152
42,eps_ecmp,1.119
42,ocs_eps_large_small,1.085
42,pure_ocs_ksp_greedy,1.303
42,ocs_eps_preset_greedy,1.181
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.104
42,pure_ocs_pruned,1.104
42,ocs_eps_pruned,1.107
43,ocs_eps_global_ksp,1.465
43,pure_ocs_ksp,1.024
43,eps_ecmp,1.132
43,ocs_eps_large_small,0.948
43,pure_ocs_ksp_greedy,0.970
43,ocs_eps_preset_greedy,1.074
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,1.170
43,pure_ocs_pruned,1.170
43,ocs_eps_pruned,1.258
44,ocs_eps_global_ksp,1.841
44,pure_ocs_ksp,1.128
44,eps_ecmp,1.005
44,ocs_eps_large_small,1.234
44,pure_ocs_ksp_greedy,1.032
44,ocs_eps_preset_greedy,0.937
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,0.988
44,pure_ocs_pruned,0.988
44,ocs_eps_pruned,0.944
45,ocs_eps_global_ksp,1.249
45,pure_ocs_ksp,0.906
45,eps_ecmp,1.015
45,ocs_eps_large_small,1.013
45,pure_ocs_ksp_greedy,0.861
45,ocs_eps_preset_greedy,0.972
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,0.848
45,pure_ocs_pruned,0.848
45,ocs_eps_pruned,0.837
46,ocs_eps_global_ksp,1.459
46,pure_ocs_ksp,1.031
46,eps_ecmp,1.282
46,ocs_eps_large_small,0.938
46,pure_ocs_ksp_greedy,0.906
46,ocs_eps_preset_greedy,1.181
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.173
46,pure_ocs_pruned,1.173
46,ocs_eps_pruned,0.986
47,ocs_eps_global_ksp,1.743
47,pure_ocs_ksp,1.201
47,eps_ecmp,1.177
47,ocs_eps_large_small,0.940
47,pure_ocs_ksp_greedy,0.953
47,ocs_eps_preset_greedy,0.797
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,0.964
47,pure_ocs_pruned,0.964
47,ocs_eps_pruned,0.847
48,ocs_eps_global_ksp,1.700
48,pure_ocs_ksp,0.834
48,eps_ecmp,0.954
48,ocs_eps_large_small,1.038
48,pure_ocs_ksp_greedy,0.952
48,ocs_eps_preset_greedy,0.965
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,0.847
48,pure_ocs_pruned,0.847
48,ocs_eps_pruned,0.944
49,ocs_eps_global_ksp,1.189
49,pure_ocs_ksp,1.114
49,eps_ecmp,0.979
49,ocs_eps_large_small,1.034
49,pure_ocs_ksp_greedy,0.917
49,ocs_eps_preset_greedy,0.995
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,0.958
49,pure_ocs_pruned,0.958
49,ocs_eps_pruned,0.967
50,ocs_eps_global_ksp,1.835
50,pure_ocs_ksp,1.154
50,eps_ecmp,1.332
50,ocs_eps_large_small,1.086
50,pure_ocs_ksp_greedy,1.145
50,ocs_eps_preset_greedy,1.014
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,1.087
50,pure_ocs_pruned,1.087
50,ocs_eps_pruned,1.135
51,ocs_eps_global_ksp,1.597
51,pure_ocs_ksp,0.994
51,eps_ecmp,0.987
51,ocs_eps_large_small,0.863
51,pure_ocs_ksp_greedy,0.997
51,ocs_eps_preset_greedy,0.850
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,0.852
51,pure_ocs_pruned,0.852
51,ocs_eps_pruned,0.874
