scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.356082,16,16,16
pure_ocs_ksp,1.042151,16,16,16
eps_ecmp,0.814494,16,16,16
ocs_eps_large_small,2.169281,16,16,16
pure_ocs_ksp_greedy,0.987542,16,16,16
ocs_eps_preset_greedy,1.059462,16,16,16
ocs_eps_preset_dynamic_greedy,1.000000,16,16,16
pure_ocs_3hop_preset,1.023418,16,16,16
pure_ocs_pruned,1.023418,16,16,16
ocs_eps_pruned,0.983459,16,16,16
