seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.044
42,pure_ocs_ksp,1.276
42,eps_ecmp,0.546
42,pure_ocs_ksp_greedy,1.222
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.230
42,ocs_eps_pruned,0.855
42,ocs_eps_large_small,1.735
42,ocs_eps_preset_greedy,1.538
42,pure_ocs_3hop_preset,1.230
43,ocs_eps_global_ksp,1.140
43,pure_ocs_ksp,1.467
43,eps_ecmp,0.644
43,pure_ocs_ksp_greedy,1.307
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.128
43,ocs_eps_pruned,0.928
43,ocs_eps_large_small,1.997
43,ocs_eps_preset_greedy,1.645
43,pure_ocs_3hop_preset,1.128
44,ocs_eps_global_ksp,1.068
44,pure_ocs_ksp,1.311
44,eps_ecmp,0.596
44,pure_ocs_ksp_greedy,1.155
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.168
44,ocs_eps_pruned,0.905
44,ocs_eps_large_small,1.654
44,ocs_eps_preset_greedy,1.436
44,pure_ocs_3hop_preset,1.168
45,ocs_eps_global_ksp,1.275
45,pure_ocs_ksp,1.324
45,eps_ecmp,0.727
45,pure_ocs_ksp_greedy,1.391
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.234
45,ocs_eps_pruned,0.988
45,ocs_eps_large_small,1.700
45,ocs_eps_preset_greedy,1.475
45,pure_ocs_3hop_preset,1.234
46,ocs_eps_global_ksp,1.155
46,pure_ocs_ksp,1.384
46,eps_ecmp,0.634
46,pure_ocs_ksp_greedy,1.249
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.238
46,ocs_eps_pruned,0.950
46,ocs_eps_large_small,1.633
46,ocs_eps_preset_greedy,1.501
46,pure_ocs_3hop_preset,1.238
47,ocs_eps_global_ksp,1.118
47,pure_ocs_ksp,1.262
47,eps_ecmp,0.528
47,pure_ocs_ksp_greedy,1.136
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.037
47,ocs_eps_pruned,0.868
47,ocs_eps_large_small,1.812
47,ocs_eps_preset_greedy,1.436
47,pure_ocs_3hop_preset,1.037
48,ocs_eps_global_ksp,1.136
48,pure_ocs_ksp,1.340
48,eps_ecmp,0.571
48,pure_ocs_ksp_greedy,1.156
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.164
48,ocs_eps_pruned,0.861
48,ocs_eps_large_small,1.700
48,ocs_eps_preset_greedy,1.485
48,pure_ocs_3hop_preset,1.164
49,ocs_eps_global_ksp,1.022
49,pure_ocs_ksp,1.232
49,eps_ecmp,0.561
49,pure_ocs_ksp_greedy,1.199
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.060
49,ocs_eps_pruned,0.824
49,ocs_eps_large_small,1.583
49,ocs_eps_preset_greedy,1.249
49,pure_ocs_3hop_preset,1.060
50,ocs_eps_global_ksp,1.101
50,pure_ocs_ksp,1.112
50,eps_ecmp,0.555
50,pure_ocs_ksp_greedy,1.124
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.064
50,ocs_eps_pruned,0.803
50,ocs_eps_large_small,1.682
50,ocs_eps_preset_greedy,1.341
50,pure_ocs_3hop_preset,1.064
51,ocs_eps_global_ksp,1.254
51,pure_ocs_ksp,1.261
51,eps_ecmp,0.561
51,pure_ocs_ksp_greedy,1.275
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.266
51,ocs_eps_pruned,0.913
51,ocs_eps_large_small,1.700
51,ocs_eps_preset_greedy,1.499
51,pure_ocs_3hop_preset,1.266
