seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.246
42,ocs_eps_preset_dynamic_greedy,0.242
42,pure_ocs_pruned,0.404
42,ocs_eps_pruned,0.255
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.136
42,pure_ocs_3hop_preset,0.331
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.141
43,ocs_eps_preset_dynamic_greedy,0.274
43,pure_ocs_pruned,0.412
43,ocs_eps_pruned,0.427
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.142
43,pure_ocs_3hop_preset,0.304
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.128
44,ocs_eps_preset_dynamic_greedy,0.207
44,pure_ocs_pruned,0.300
44,ocs_eps_pruned,0.246
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.160
44,pure_ocs_3hop_preset,0.293
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.121
45,ocs_eps_preset_dynamic_greedy,0.217
45,pure_ocs_pruned,0.253
45,ocs_eps_pruned,0.179
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.153
45,pure_ocs_3hop_preset,0.192
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.166
46,ocs_eps_preset_dynamic_greedy,0.250
46,pure_ocs_pruned,0.410
46,ocs_eps_pruned,0.283
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.137
46,pure_ocs_3hop_preset,0.251
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.113
47,ocs_eps_preset_dynamic_greedy,0.208
47,pure_ocs_pruned,0.308
47,ocs_eps_pruned,0.281
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.134
47,pure_ocs_3hop_preset,0.214
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.121
48,ocs_eps_preset_dynamic_greedy,0.199
48,pure_ocs_pruned,0.309
48,ocs_eps_pruned,0.309
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.132
48,pure_ocs_3hop_preset,0.248
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.113
49,ocs_eps_preset_dynamic_greedy,0.552
49,pure_ocs_pruned,0.697
49,ocs_eps_pruned,0.282
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.183
49,pure_ocs_3hop_preset,0.295
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.075
50,ocs_eps_preset_dynamic_greedy,0.140
50,pure_ocs_pruned,0.193
50,ocs_eps_pruned,0.388
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.090
50,pure_ocs_3hop_preset,0.166
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.091
51,ocs_eps_preset_dynamic_greedy,0.143
51,pure_ocs_pruned,0.165
51,ocs_eps_pruned,0.236
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.091
51,pure_ocs_3hop_preset,0.166
