scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.178,0.143
pure_ocs_ksp,10,1.316,0.130
eps_ecmp,10,0.645,0.076
pure_ocs_ksp_greedy,10,1.251,0.117
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.172,0.105
ocs_eps_pruned,10,0.964,0.152
ocs_eps_large_small,10,1.825,0.234
ocs_eps_preset_greedy,10,1.377,0.120
pure_ocs_3hop_preset,10,1.172,0.105
