scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1735.421954,2.213160,1735.421954,2.213160,80,0
pure_ocs_ksp,100.000000,965.458925,1.231237,965.458925,1.231237,80,0
eps_ecmp,100.000000,804.308627,1.025724,804.308627,1.025724,80,0
ocs_eps_large_small,100.000000,829.211839,1.057483,829.211839,1.057483,80,0
pure_ocs_ksp_greedy,100.000000,891.459979,1.136867,891.459979,1.136867,80,0
ocs_eps_preset_greedy,100.000000,814.771343,1.039067,814.771343,1.039067,80,0
ocs_eps_preset_dynamic_greedy,100.000000,784.137588,1.000000,784.137588,1.000000,80,0
pure_ocs_3hop_preset,100.000000,826.092445,1.053504,826.092445,1.053504,80,0
pure_ocs_pruned,100.000000,826.092445,1.053504,826.092445,1.053504,80,0
ocs_eps_pruned,100.000000,813.287217,1.037174,813.287217,1.037174,80,0
