scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3919.619141,2.230826,3919.619141,2.230826,80,0
pure_ocs_ksp,100.000000,2216.298175,1.261392,2216.298175,1.261392,80,0
eps_ecmp,100.000000,2501.615904,1.423778,2501.615904,1.423778,80,0
ocs_eps_large_small,100.000000,1939.090702,1.103621,1939.090702,1.103621,80,0
pure_ocs_ksp_greedy,100.000000,1966.016347,1.118945,1966.016347,1.118945,80,0
ocs_eps_preset_greedy,100.000000,1811.860689,1.031209,1811.860689,1.031209,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1757.026220,1.000000,1757.026220,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2076.269426,1.181695,2076.269426,1.181695,80,0
pure_ocs_pruned,100.000000,2076.269426,1.181695,2076.269426,1.181695,80,0
ocs_eps_pruned,100.000000,2184.947076,1.243548,2184.947076,1.243548,80,0
