scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2513.584904,1.743202,2513.584904,1.743202,80,0
pure_ocs_ksp,95.000000,1731.273920,1.200659,1731.273920,1.200659,80,0
eps_ecmp,95.000000,1696.679710,1.176668,1696.679710,1.176668,80,0
ocs_eps_large_small,95.000000,1355.242880,0.939877,1355.242880,0.939877,80,0
pure_ocs_ksp_greedy,95.000000,1374.496359,0.953230,1374.496359,0.953230,80,0
ocs_eps_preset_greedy,95.000000,1148.844929,0.796738,1148.844929,0.796738,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1441.935861,1.000000,1441.935861,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1390.743349,0.964497,1390.743349,0.964497,80,0
pure_ocs_pruned,95.000000,1390.743349,0.964497,1390.743349,0.964497,80,0
ocs_eps_pruned,95.000000,1221.061819,0.846821,1221.061819,0.846821,80,0
