scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3356.664,2.093,3356.664,2.093,80,0
pure_ocs_ksp,100.0,1504.139,0.938,1504.139,0.938,80,0
eps_ecmp,100.0,2255.411,1.407,2255.411,1.407,80,0
ocs_eps_large_small,100.0,2672.671,1.667,2672.671,1.667,80,0
pure_ocs_ksp_greedy,100.0,1509.017,0.941,1509.017,0.941,80,0
ocs_eps_preset_greedy,100.0,1647.972,1.028,1647.972,1.028,80,0
ocs_eps_preset_dynamic_greedy,100.0,1603.436,1.000,1603.436,1.000,80,0
pure_ocs_3hop_preset,100.0,1378.992,0.860,1378.992,0.860,80,0
pure_ocs_pruned,100.0,1378.992,0.860,1378.992,0.860,80,0
ocs_eps_pruned,100.0,1566.406,0.977,1566.406,0.977,80,0
