scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2481.065534,1.371688,2481.065534,1.371688,24,0
pure_ocs_ksp,95.000000,2633.808651,1.456134,2633.808651,1.456134,24,0
eps_ecmp,95.000000,1294.121686,0.715471,1294.121686,0.715471,24,0
ocs_eps_large_small,95.000000,3468.134434,1.917401,3468.134434,1.917401,24,0
pure_ocs_ksp_greedy,95.000000,1903.591584,1.052424,1903.591584,1.052424,24,0
ocs_eps_preset_greedy,95.000000,2713.012536,1.499923,2713.012536,1.499923,24,0
ocs_eps_preset_dynamic_greedy,95.000000,1808.768407,1.000000,1808.768407,1.000000,24,0
pure_ocs_3hop_preset,95.000000,1711.806678,0.946394,1711.806678,0.946394,24,0
pure_ocs_pruned,95.000000,1711.806678,0.946394,1711.806678,0.946394,24,0
ocs_eps_pruned,95.000000,1567.579645,0.866656,1567.579645,0.866656,24,0
