scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,4742.933869,2.639104,4742.933869,2.639104,80,0
pure_ocs_ksp,100.000000,1956.000632,1.088375,1956.000632,1.088375,80,0
eps_ecmp,100.000000,1829.968452,1.018247,1829.968452,1.018247,80,0
ocs_eps_large_small,100.000000,1855.583509,1.032500,1855.583509,1.032500,80,0
pure_ocs_ksp_greedy,100.000000,4982.440693,2.772373,4982.440693,2.772373,80,0
ocs_eps_preset_greedy,100.000000,2342.992940,1.303708,2342.992940,1.303708,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1797.175702,1.000000,1797.175702,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1853.675012,1.031438,1853.675012,1.031438,80,0
pure_ocs_pruned,100.000000,1853.675012,1.031438,1853.675012,1.031438,80,0
ocs_eps_pruned,100.000000,2077.009597,1.155708,2077.009597,1.155708,80,0
