scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1483.921,1.137,1483.921,1.137,48,0
pure_ocs_ksp,100.0,1569.427,1.202,1569.427,1.202,48,0
eps_ecmp,100.0,697.260,0.534,697.260,0.534,48,0
ocs_eps_large_small,100.0,2174.346,1.665,2174.346,1.665,48,0
pure_ocs_ksp_greedy,100.0,1397.401,1.070,1397.401,1.070,48,0
ocs_eps_preset_greedy,100.0,1713.393,1.312,1713.393,1.312,48,0
ocs_eps_preset_dynamic_greedy,100.0,1305.649,1.000,1305.649,1.000,48,0
pure_ocs_3hop_preset,100.0,1371.991,1.051,1371.991,1.051,48,0
pure_ocs_pruned,100.0,1371.991,1.051,1371.991,1.051,48,0
ocs_eps_pruned,100.0,1363.521,1.044,1363.521,1.044,48,0
