scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1569.679,0.956,1569.679,0.956,48,0
pure_ocs_ksp,100.0,1888.913,1.150,1888.913,1.150,48,0
eps_ecmp,100.0,525.689,0.320,525.689,0.320,48,0
ocs_eps_large_small,100.0,2687.332,1.636,2687.332,1.636,48,0
pure_ocs_ksp_greedy,100.0,1800.449,1.096,1800.449,1.096,48,0
ocs_eps_preset_greedy,100.0,2395.105,1.459,2395.105,1.459,48,0
ocs_eps_preset_dynamic_greedy,100.0,1642.138,1.000,1642.138,1.000,48,0
pure_ocs_3hop_preset,100.0,1667.079,1.015,1667.079,1.015,48,0
pure_ocs_pruned,100.0,1667.079,1.015,1667.079,1.015,48,0
ocs_eps_pruned,100.0,1031.734,0.628,1031.734,0.628,48,0
