model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
S1,S,32,4,32,18,0.500000,"[5,6,10,14,28,29,38,40,42,48,49,55,57,58,61,68,72,76]","[551,471,231,230]|[343,342,311,341]|[615,583,463,118]|[447,462,119,495]|[87,391,327,399]|[390,47,55,310]|[550,614,461,239]|[46,398,326,460]"
S2,S,32,4,32,18,0.500000,"[2,5,16,20,21,25,31,35,36,37,39,42,54,67,72,76,77,79]","[439,207,23,303]|[133,253,174,339]|[613,543,438,22]|[206,175,637,167]|[295,340,582,638]|[45,254,623,318]|[255,319,639,135]|[134,287,317,581]"
S3,S,32,4,32,18,0.500000,"[1,5,6,10,20,22,23,29,30,35,36,37,40,41,58,60,63,69]","[486,86,85,487]|[302,324,294,293]|[246,511,334,335]|[191,325,166,285]|[238,15,286,559]|[284,182,333,183]|[43,53,247,54]|[469,44,470,485]"
S4,S,32,4,32,18,0.500000,"[3,11,13,19,22,23,33,37,38,47,56,58,71,72,73,74,76,78]","[159,454,271,301]|[468,591,381,580]|[158,455,309,599]|[300,94,382,612]|[190,270,631,181]|[31,111,157,611]|[95,630,579,453]|[269,629,383,575]"
S5,S,32,4,32,18,0.500000,"[9,10,11,12,21,22,35,43,44,54,63,64,66,67,73,75,77,79]","[103,351,510,84]|[636,621,437,173]|[518,607,436,533]|[359,102,358,535]|[590,622,635,350]|[79,509,93,519]|[78,534,180,283]|[357,508,589,542]"
S6,S,32,4,32,18,0.500000,"[5,13,14,21,22,29,33,35,39,40,45,48,57,58,64,71,74,75]","[42,268,366,605]|[237,363,116,515]|[365,114,323,466]|[115,516,282,388]|[316,179,606,110]|[597,364,467,598]|[389,172,236,459]|[117,517,574,367]"
S7,S,32,4,32,18,0.500000,"[0,8,9,20,24,30,38,43,49,50,60,64,67,68,72,76,78,79]","[548,538,628,578]|[7,308,71,395]|[245,634,549,539]|[541,610,349,198]|[77,164,633,484]|[165,514,513,397]|[6,540,396,199]|[163,407,5,406]"
S8,S,32,4,32,18,0.500000,"[0,3,4,13,16,29,32,33,34,40,43,44,49,54,63,66,72,75]","[39,321,347,262]|[279,532,37,261]|[132,38,434,36]|[260,604,235,348]|[1,435,267,507]|[3,109,322,2]|[30,108,263,29]|[577,4,356,394]"
S9,S,32,4,32,18,0.500000,"[2,4,5,6,8,15,16,20,22,26,34,51,56,63,65,69,76,77]","[277,127,69,126]|[213,125,41,278]|[527,620,415,452]|[34,68,558,617]|[609,70,51,619]|[131,214,215,21]|[35,52,162,178]|[414,413,618,506]"
S10,S,32,4,32,18,0.500000,"[3,24,25,37,38,40,41,42,49,50,52,55,60,63,67,68,74,75]","[28,423,202,603]|[204,547,307,205]|[332,338,482,446]|[320,297,306,393]|[404,505,203,27]|[405,337,197,422]|[299,483,537,298]|[594,595,596,481]"
