scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,1019.427,1.300,1019.427,1.300,80,0
helios_t20,100.0,829.212,1.057,829.212,1.057,80,0
helios_t30,100.0,853.902,1.089,853.902,1.089,80,0
helios_t40,100.0,983.668,1.254,983.668,1.254,80,0
helios_t50,100.0,1212.886,1.547,1212.886,1.547,80,0
helios_t60,100.0,1350.129,1.722,1350.129,1.722,80,0
helios_t70,100.0,1422.762,1.814,1422.762,1.814,80,0
helios_t80,100.0,1734.985,2.213,1734.985,2.213,80,0
helios_t90,100.0,1925.440,2.455,1925.440,2.455,80,0
hyacinth_dynamic,100.0,784.138,1.000,784.138,1.000,80,0
hyacinth_preset_t10,100.0,863.482,1.101,863.482,1.101,80,0
hyacinth_preset_t20,100.0,814.771,1.039,814.771,1.039,80,0
hyacinth_preset_t30,100.0,854.812,1.090,854.812,1.090,80,0
hyacinth_preset_t40,100.0,965.796,1.232,965.796,1.232,80,0
hyacinth_preset_t50,100.0,1101.418,1.405,1101.418,1.405,80,0
hyacinth_preset_t60,100.0,1295.457,1.652,1295.457,1.652,80,0
hyacinth_preset_t70,100.0,1514.853,1.932,1514.853,1.932,80,0
hyacinth_preset_t80,100.0,1692.470,2.158,1692.470,2.158,80,0
hyacinth_preset_t90,100.0,1899.586,2.423,1899.586,2.423,80,0
