scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,2923.907,1.094,2923.907,1.094,48,0
pure_ocs_ksp,95.0,3134.441,1.173,3134.441,1.173,48,0
eps_ecmp,95.0,1582.937,0.592,1582.937,0.592,48,0
ocs_eps_large_small,95.0,3733.498,1.397,3733.498,1.397,48,0
pure_ocs_ksp_greedy,95.0,3222.682,1.206,3222.682,1.206,48,0
ocs_eps_preset_greedy,95.0,3279.927,1.227,3279.927,1.227,48,0
ocs_eps_preset_dynamic_greedy,95.0,2672.374,1.000,2672.374,1.000,48,0
pure_ocs_3hop_preset,95.0,3630.815,1.359,3630.815,1.359,48,0
pure_ocs_pruned,95.0,3630.815,1.359,3630.815,1.359,48,0
ocs_eps_pruned,95.0,2118.976,0.793,2118.976,0.793,48,0
