scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1917.526,1.122,1917.526,1.122,24,0
pure_ocs_ksp,100.0,2120.871,1.241,2120.871,1.241,24,0
eps_ecmp,100.0,1154.026,0.675,1154.026,0.675,24,0
ocs_eps_large_small,100.0,2994.607,1.752,2994.607,1.752,24,0
pure_ocs_ksp_greedy,100.0,1835.115,1.074,1835.115,1.074,24,0
ocs_eps_preset_greedy,100.0,2052.259,1.201,2052.259,1.201,24,0
ocs_eps_preset_dynamic_greedy,100.0,1708.839,1.000,1708.839,1.000,24,0
pure_ocs_3hop_preset,100.0,1837.794,1.075,1837.794,1.075,24,0
pure_ocs_pruned,100.0,1837.794,1.075,1837.794,1.075,24,0
ocs_eps_pruned,100.0,1741.697,1.019,1741.697,1.019,24,0
