scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1917.272,1.128,1917.272,1.128,48,0
pure_ocs_ksp,100.0,2073.759,1.220,2073.759,1.220,48,0
eps_ecmp,100.0,997.869,0.587,997.869,0.587,48,0
ocs_eps_large_small,100.0,2672.238,1.572,2672.238,1.572,48,0
pure_ocs_ksp_greedy,100.0,2022.652,1.190,2022.652,1.190,48,0
ocs_eps_preset_greedy,100.0,2465.299,1.450,2465.299,1.450,48,0
ocs_eps_preset_dynamic_greedy,100.0,1700.088,1.000,1700.088,1.000,48,0
pure_ocs_3hop_preset,100.0,1935.154,1.138,1935.154,1.138,48,0
pure_ocs_pruned,100.0,1935.154,1.138,1935.154,1.138,48,0
ocs_eps_pruned,100.0,1430.631,0.842,1430.631,0.842,48,0
