case_base,seed,scheduler,avg_relative_cct_vs_dynamic
threshold_sweep,42,helios_t10,1.523
threshold_sweep,42,helios_t20,1.480
threshold_sweep,42,helios_t30,1.260
threshold_sweep,42,helios_t40,1.058
threshold_sweep,42,helios_t50,1.083
threshold_sweep,42,helios_t60,0.974
threshold_sweep,42,helios_t70,0.840
threshold_sweep,42,helios_t80,1.151
threshold_sweep,42,helios_t90,0.852
threshold_sweep,42,hyacinth_dynamic,1.000
threshold_sweep,42,hyacinth_preset_t10,1.160
threshold_sweep,42,hyacinth_preset_t20,1.689
threshold_sweep,42,hyacinth_preset_t30,1.196
threshold_sweep,42,hyacinth_preset_t40,1.156
threshold_sweep,42,hyacinth_preset_t50,0.901
threshold_sweep,42,hyacinth_preset_t60,1.026
threshold_sweep,42,hyacinth_preset_t70,0.984
threshold_sweep,42,hyacinth_preset_t80,0.924
threshold_sweep,42,hyacinth_preset_t90,0.981
threshold_sweep,43,helios_t10,1.818
threshold_sweep,43,helios_t20,2.375
threshold_sweep,43,helios_t30,1.757
threshold_sweep,43,helios_t40,1.322
threshold_sweep,43,helios_t50,1.195
threshold_sweep,43,helios_t60,1.230
threshold_sweep,43,helios_t70,1.527
threshold_sweep,43,helios_t80,1.432
threshold_sweep,43,helios_t90,1.396
threshold_sweep,43,hyacinth_dynamic,1.000
threshold_sweep,43,hyacinth_preset_t10,1.819
threshold_sweep,43,hyacinth_preset_t20,1.597
threshold_sweep,43,hyacinth_preset_t30,1.500
threshold_sweep,43,hyacinth_preset_t40,1.411
threshold_sweep,43,hyacinth_preset_t50,1.186
threshold_sweep,43,hyacinth_preset_t60,1.278
threshold_sweep,43,hyacinth_preset_t70,1.173
threshold_sweep,43,hyacinth_preset_t80,1.218
threshold_sweep,43,hyacinth_preset_t90,1.442
threshold_sweep,44,helios_t10,2.185
threshold_sweep,44,helios_t20,1.314
threshold_sweep,44,helios_t30,1.153
threshold_sweep,44,helios_t40,1.091
threshold_sweep,44,helios_t50,1.105
threshold_sweep,44,helios_t60,0.667
threshold_sweep,44,helios_t70,0.889
threshold_sweep,44,helios_t80,1.053
threshold_sweep,44,helios_t90,1.304
threshold_sweep,44,hyacinth_dynamic,1.000
threshold_sweep,44,hyacinth_preset_t10,1.457
threshold_sweep,44,hyacinth_preset_t20,1.063
threshold_sweep,44,hyacinth_preset_t30,1.024
threshold_sweep,44,hyacinth_preset_t40,1.009
threshold_sweep,44,hyacinth_preset_t50,0.914
threshold_sweep,44,hyacinth_preset_t60,1.018
threshold_sweep,44,hyacinth_preset_t70,0.677
threshold_sweep,44,hyacinth_preset_t80,1.239
threshold_sweep,44,hyacinth_preset_t90,0.864
threshold_sweep,45,helios_t10,1.950
threshold_sweep,45,helios_t20,1.664
threshold_sweep,45,helios_t30,1.351
threshold_sweep,45,helios_t40,1.152
threshold_sweep,45,helios_t50,1.081
threshold_sweep,45,helios_t60,1.235
threshold_sweep,45,helios_t70,1.036
threshold_sweep,45,helios_t80,1.372
threshold_sweep,45,helios_t90,1.399
threshold_sweep,45,hyacinth_dynamic,1.000
threshold_sweep,45,hyacinth_preset_t10,1.282
threshold_sweep,45,hyacinth_preset_t20,1.430
threshold_sweep,45,hyacinth_preset_t30,1.441
threshold_sweep,45,hyacinth_preset_t40,1.111
threshold_sweep,45,hyacinth_preset_t50,1.231
threshold_sweep,45,hyacinth_preset_t60,1.847
threshold_sweep,45,hyacinth_preset_t70,1.254
threshold_sweep,45,hyacinth_preset_t80,1.323
threshold_sweep,45,hyacinth_preset_t90,1.336
threshold_sweep,46,helios_t10,1.690
threshold_sweep,46,helios_t20,1.536
threshold_sweep,46,helios_t30,1.178
threshold_sweep,46,helios_t40,1.637
threshold_sweep,46,helios_t50,1.395
threshold_sweep,46,helios_t60,0.956
threshold_sweep,46,helios_t70,1.087
threshold_sweep,46,helios_t80,0.942
threshold_sweep,46,helios_t90,1.135
threshold_sweep,46,hyacinth_dynamic,1.000
threshold_sweep,46,hyacinth_preset_t10,1.606
threshold_sweep,46,hyacinth_preset_t20,1.187
threshold_sweep,46,hyacinth_preset_t30,1.111
threshold_sweep,46,hyacinth_preset_t40,0.937
threshold_sweep,46,hyacinth_preset_t50,0.834
threshold_sweep,46,hyacinth_preset_t60,1.151
threshold_sweep,46,hyacinth_preset_t70,1.202
threshold_sweep,46,hyacinth_preset_t80,0.985
threshold_sweep,46,hyacinth_preset_t90,1.091
threshold_sweep,47,helios_t10,2.120
threshold_sweep,47,helios_t20,1.727
threshold_sweep,47,helios_t30,1.914
threshold_sweep,47,helios_t40,2.273
threshold_sweep,47,helios_t50,1.206
threshold_sweep,47,helios_t60,1.307
threshold_sweep,47,helios_t70,1.422
threshold_sweep,47,helios_t80,1.522
threshold_sweep,47,helios_t90,1.704
threshold_sweep,47,hyacinth_dynamic,1.000
threshold_sweep,47,hyacinth_preset_t10,2.029
threshold_sweep,47,hyacinth_preset_t20,1.287
threshold_sweep,47,hyacinth_preset_t30,1.080
threshold_sweep,47,hyacinth_preset_t40,0.926
threshold_sweep,47,hyacinth_preset_t50,0.996
threshold_sweep,47,hyacinth_preset_t60,1.046
threshold_sweep,47,hyacinth_preset_t70,1.146
threshold_sweep,47,hyacinth_preset_t80,1.413
threshold_sweep,47,hyacinth_preset_t90,1.340
threshold_sweep,48,helios_t10,2.152
threshold_sweep,48,helios_t20,2.016
threshold_sweep,48,helios_t30,1.342
threshold_sweep,48,helios_t40,1.273
threshold_sweep,48,helios_t50,1.338
threshold_sweep,48,helios_t60,0.943
threshold_sweep,48,helios_t70,1.318
threshold_sweep,48,helios_t80,1.342
threshold_sweep,48,helios_t90,1.277
threshold_sweep,48,hyacinth_dynamic,1.000
threshold_sweep,48,hyacinth_preset_t10,1.929
threshold_sweep,48,hyacinth_preset_t20,2.138
threshold_sweep,48,hyacinth_preset_t30,1.209
threshold_sweep,48,hyacinth_preset_t40,1.078
threshold_sweep,48,hyacinth_preset_t50,1.085
threshold_sweep,48,hyacinth_preset_t60,0.756
threshold_sweep,48,hyacinth_preset_t70,0.939
threshold_sweep,48,hyacinth_preset_t80,1.161
threshold_sweep,48,hyacinth_preset_t90,1.314
threshold_sweep,49,helios_t10,1.771
threshold_sweep,49,helios_t20,1.510
threshold_sweep,49,helios_t30,1.537
threshold_sweep,49,helios_t40,1.846
threshold_sweep,49,helios_t50,1.282
threshold_sweep,49,helios_t60,1.065
threshold_sweep,49,helios_t70,1.028
threshold_sweep,49,helios_t80,1.450
threshold_sweep,49,helios_t90,1.276
threshold_sweep,49,hyacinth_dynamic,1.000
threshold_sweep,49,hyacinth_preset_t10,1.726
threshold_sweep,49,hyacinth_preset_t20,1.310
threshold_sweep,49,hyacinth_preset_t30,1.115
threshold_sweep,49,hyacinth_preset_t40,1.302
threshold_sweep,49,hyacinth_preset_t50,1.249
threshold_sweep,49,hyacinth_preset_t60,1.116
threshold_sweep,49,hyacinth_preset_t70,1.215
threshold_sweep,49,hyacinth_preset_t80,1.115
threshold_sweep,49,hyacinth_preset_t90,1.447
threshold_sweep,50,helios_t10,1.788
threshold_sweep,50,helios_t20,1.532
threshold_sweep,50,helios_t30,1.628
threshold_sweep,50,helios_t40,1.114
threshold_sweep,50,helios_t50,1.578
threshold_sweep,50,helios_t60,0.946
threshold_sweep,50,helios_t70,1.014
threshold_sweep,50,helios_t80,0.944
threshold_sweep,50,helios_t90,1.148
threshold_sweep,50,hyacinth_dynamic,1.000
threshold_sweep,50,hyacinth_preset_t10,1.929
threshold_sweep,50,hyacinth_preset_t20,1.280
threshold_sweep,50,hyacinth_preset_t30,1.476
threshold_sweep,50,hyacinth_preset_t40,0.885
threshold_sweep,50,hyacinth_preset_t50,1.303
threshold_sweep,50,hyacinth_preset_t60,1.242
threshold_sweep,50,hyacinth_preset_t70,1.100
threshold_sweep,50,hyacinth_preset_t80,1.118
threshold_sweep,50,hyacinth_preset_t90,1.259
threshold_sweep,51,helios_t10,1.862
threshold_sweep,51,helios_t20,2.520
threshold_sweep,51,helios_t30,1.357
threshold_sweep,51,helios_t40,1.078
threshold_sweep,51,helios_t50,1.134
threshold_sweep,51,helios_t60,1.290
threshold_sweep,51,helios_t70,1.233
threshold_sweep,51,helios_t80,1.566
threshold_sweep,51,helios_t90,1.613
threshold_sweep,51,hyacinth_dynamic,1.000
threshold_sweep,51,hyacinth_preset_t10,1.658
threshold_sweep,51,hyacinth_preset_t20,1.319
threshold_sweep,51,hyacinth_preset_t30,1.493
threshold_sweep,51,hyacinth_preset_t40,1.281
threshold_sweep,51,hyacinth_preset_t50,0.896
threshold_sweep,51,hyacinth_preset_t60,0.812
threshold_sweep,51,hyacinth_preset_t70,0.768
threshold_sweep,51,hyacinth_preset_t80,1.597
threshold_sweep,51,hyacinth_preset_t90,1.241
