case_base,seed,scheduler,avg_relative_cct_vs_dynamic
threshold_sweep,42,helios_t10,1.771
threshold_sweep,42,helios_t20,1.695
threshold_sweep,42,helios_t30,1.387
threshold_sweep,42,helios_t40,1.381
threshold_sweep,42,helios_t50,1.292
threshold_sweep,42,helios_t60,1.238
threshold_sweep,42,helios_t70,1.064
threshold_sweep,42,helios_t80,1.329
threshold_sweep,42,helios_t90,1.209
threshold_sweep,42,hyacinth_dynamic,1.000
threshold_sweep,42,hyacinth_preset_t10,1.655
threshold_sweep,42,hyacinth_preset_t20,1.721
threshold_sweep,42,hyacinth_preset_t30,1.424
threshold_sweep,42,hyacinth_preset_t40,1.264
threshold_sweep,42,hyacinth_preset_t50,1.253
threshold_sweep,42,hyacinth_preset_t60,0.937
threshold_sweep,42,hyacinth_preset_t70,1.327
threshold_sweep,42,hyacinth_preset_t80,1.191
threshold_sweep,42,hyacinth_preset_t90,1.266
threshold_sweep,43,helios_t10,2.134
threshold_sweep,43,helios_t20,2.140
threshold_sweep,43,helios_t30,1.817
threshold_sweep,43,helios_t40,1.586
threshold_sweep,43,helios_t50,1.368
threshold_sweep,43,helios_t60,1.236
threshold_sweep,43,helios_t70,1.545
threshold_sweep,43,helios_t80,1.514
threshold_sweep,43,helios_t90,1.744
threshold_sweep,43,hyacinth_dynamic,1.000
threshold_sweep,43,hyacinth_preset_t10,2.022
threshold_sweep,43,hyacinth_preset_t20,1.867
threshold_sweep,43,hyacinth_preset_t30,1.590
threshold_sweep,43,hyacinth_preset_t40,1.504
threshold_sweep,43,hyacinth_preset_t50,1.158
threshold_sweep,43,hyacinth_preset_t60,1.403
threshold_sweep,43,hyacinth_preset_t70,1.422
threshold_sweep,43,hyacinth_preset_t80,1.470
threshold_sweep,43,hyacinth_preset_t90,1.677
threshold_sweep,44,helios_t10,1.964
threshold_sweep,44,helios_t20,1.220
threshold_sweep,44,helios_t30,1.288
threshold_sweep,44,helios_t40,0.980
threshold_sweep,44,helios_t50,1.120
threshold_sweep,44,helios_t60,0.691
threshold_sweep,44,helios_t70,0.867
threshold_sweep,44,helios_t80,0.832
threshold_sweep,44,helios_t90,1.379
threshold_sweep,44,hyacinth_dynamic,1.000
threshold_sweep,44,hyacinth_preset_t10,1.413
threshold_sweep,44,hyacinth_preset_t20,1.145
threshold_sweep,44,hyacinth_preset_t30,1.044
threshold_sweep,44,hyacinth_preset_t40,0.855
threshold_sweep,44,hyacinth_preset_t50,0.888
threshold_sweep,44,hyacinth_preset_t60,0.815
threshold_sweep,44,hyacinth_preset_t70,0.733
threshold_sweep,44,hyacinth_preset_t80,1.147
threshold_sweep,44,hyacinth_preset_t90,0.921
threshold_sweep,45,helios_t10,1.500
threshold_sweep,45,helios_t20,1.452
threshold_sweep,45,helios_t30,1.371
threshold_sweep,45,helios_t40,1.097
threshold_sweep,45,helios_t50,1.068
threshold_sweep,45,helios_t60,0.945
threshold_sweep,45,helios_t70,0.876
threshold_sweep,45,helios_t80,1.064
threshold_sweep,45,helios_t90,1.224
threshold_sweep,45,hyacinth_dynamic,1.000
threshold_sweep,45,hyacinth_preset_t10,1.301
threshold_sweep,45,hyacinth_preset_t20,1.336
threshold_sweep,45,hyacinth_preset_t30,1.178
threshold_sweep,45,hyacinth_preset_t40,1.070
threshold_sweep,45,hyacinth_preset_t50,1.044
threshold_sweep,45,hyacinth_preset_t60,1.047
threshold_sweep,45,hyacinth_preset_t70,1.042
threshold_sweep,45,hyacinth_preset_t80,1.122
threshold_sweep,45,hyacinth_preset_t90,1.041
threshold_sweep,46,helios_t10,1.885
threshold_sweep,46,helios_t20,1.439
threshold_sweep,46,helios_t30,1.301
threshold_sweep,46,helios_t40,1.346
threshold_sweep,46,helios_t50,1.217
threshold_sweep,46,helios_t60,0.960
threshold_sweep,46,helios_t70,1.005
threshold_sweep,46,helios_t80,1.009
threshold_sweep,46,helios_t90,1.165
threshold_sweep,46,hyacinth_dynamic,1.000
threshold_sweep,46,hyacinth_preset_t10,1.531
threshold_sweep,46,hyacinth_preset_t20,1.114
threshold_sweep,46,hyacinth_preset_t30,1.002
threshold_sweep,46,hyacinth_preset_t40,0.965
threshold_sweep,46,hyacinth_preset_t50,0.846
threshold_sweep,46,hyacinth_preset_t60,0.977
threshold_sweep,46,hyacinth_preset_t70,0.977
threshold_sweep,46,hyacinth_preset_t80,0.968
threshold_sweep,46,hyacinth_preset_t90,1.110
threshold_sweep,47,helios_t10,1.841
threshold_sweep,47,helios_t20,1.705
threshold_sweep,47,helios_t30,1.639
threshold_sweep,47,helios_t40,1.211
threshold_sweep,47,helios_t50,1.204
threshold_sweep,47,helios_t60,1.096
threshold_sweep,47,helios_t70,1.325
threshold_sweep,47,helios_t80,1.322
threshold_sweep,47,helios_t90,1.663
threshold_sweep,47,hyacinth_dynamic,1.000
threshold_sweep,47,hyacinth_preset_t10,1.710
threshold_sweep,47,hyacinth_preset_t20,1.283
