scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1691.942,1.661,1691.942,1.661,80,0
pure_ocs_ksp,100.0,1145.847,1.125,1145.847,1.125,80,0
eps_ecmp,100.0,1014.037,0.996,1014.037,0.996,80,0
ocs_eps_large_small,100.0,1059.541,1.040,1059.541,1.040,80,0
pure_ocs_ksp_greedy,100.0,1066.932,1.047,1066.932,1.047,80,0
ocs_eps_preset_greedy,100.0,1068.545,1.049,1068.545,1.049,80,0
ocs_eps_preset_dynamic_greedy,100.0,1018.591,1.000,1018.591,1.000,80,0
pure_ocs_3hop_preset,100.0,1159.273,1.138,1159.273,1.138,80,0
pure_ocs_pruned,100.0,1159.273,1.138,1159.273,1.138,80,0
ocs_eps_pruned,100.0,977.310,0.959,977.310,0.959,80,0
