scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1467.360239,2.707828,1467.360239,2.707828,80,0
pure_ocs_ksp,100.000000,676.330302,1.248082,676.330302,1.248082,80,0
eps_ecmp,100.000000,317.546163,0.585991,317.546163,0.585991,80,0
ocs_eps_large_small,100.000000,654.474844,1.207751,654.474844,1.207751,80,0
pure_ocs_ksp_greedy,100.000000,631.787682,1.165885,631.787682,1.165885,80,0
ocs_eps_preset_greedy,100.000000,594.161454,1.096450,594.161454,1.096450,80,0
ocs_eps_preset_dynamic_greedy,100.000000,541.895593,1.000000,541.895593,1.000000,80,0
pure_ocs_3hop_preset,100.000000,594.279563,1.096668,594.279563,1.096668,80,0
pure_ocs_pruned,100.000000,594.279563,1.096668,594.279563,1.096668,80,0
ocs_eps_pruned,100.000000,556.572924,1.027085,556.572924,1.027085,80,0
