scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,4331.303,1.377,4331.303,1.377,48,0
pure_ocs_ksp,99.0,4158.936,1.322,4158.936,1.322,48,0
eps_ecmp,99.0,2006.985,0.638,2006.985,0.638,48,0
ocs_eps_large_small,99.0,4590.472,1.459,4590.472,1.459,48,0
pure_ocs_ksp_greedy,99.0,3823.119,1.215,3823.119,1.215,48,0
ocs_eps_preset_greedy,99.0,3791.338,1.205,3791.338,1.205,48,0
ocs_eps_preset_dynamic_greedy,99.0,3145.515,1.000,3145.515,1.000,48,0
pure_ocs_3hop_preset,99.0,3809.143,1.211,3809.143,1.211,48,0
pure_ocs_pruned,99.0,3809.143,1.211,3809.143,1.211,48,0
ocs_eps_pruned,99.0,2629.010,0.836,2629.010,0.836,48,0
