case_tag,seed,model_mix,frag,load,nrack,workload,status,run_dir
spread25ms_seed42,42,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_42
spread25ms_seed43,43,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_43
spread25ms_seed44,44,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_44
spread25ms_seed45,45,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_45
spread25ms_seed46,46,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_46
spread25ms_seed47,47,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_47
spread25ms_seed48,48,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_48
spread25ms_seed49,49,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_49
spread25ms_seed50,50,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_50
spread25ms_seed51,51,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread25ms/seed_51
spread50ms_seed42,42,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_42
spread50ms_seed43,43,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_43
spread50ms_seed44,44,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_44
spread50ms_seed45,45,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_45
spread50ms_seed46,46,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_46
spread50ms_seed47,47,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_47
spread50ms_seed48,48,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_48
spread50ms_seed49,49,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_49
spread50ms_seed50,50,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_50
spread50ms_seed51,51,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread50ms/seed_51
spread75ms_seed42,42,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_42
spread75ms_seed43,43,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_43
spread75ms_seed44,44,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_44
spread75ms_seed45,45,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_45
spread75ms_seed46,46,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_46
spread75ms_seed47,47,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_47
spread75ms_seed48,48,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_48
spread75ms_seed49,49,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_49
spread75ms_seed50,50,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_50
spread75ms_seed51,51,"4L,3M,3S",0.5,0.5,80,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,ok,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/start_spread/batch_20260422_200323_start_spread/spread75ms/seed_51
