scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,2.789,17,17,17
pure_ocs_ksp,1.192,17,17,17
eps_ecmp,0.663,17,17,17
ocs_eps_large_small,3.186,17,17,17
pure_ocs_ksp_greedy,1.673,17,17,17
ocs_eps_preset_greedy,2.932,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.093,17,17,17
pure_ocs_pruned,1.093,17,17,17
ocs_eps_pruned,1.506,17,17,17
