scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,3014.472049,1.678878,3014.472049,1.678878,80,0
pure_ocs_ksp,99.000000,1688.167335,0.940207,1688.167335,0.940207,80,0
eps_ecmp,99.000000,2012.492886,1.120836,2012.492886,1.120836,80,0
ocs_eps_large_small,99.000000,1952.556202,1.087455,1952.556202,1.087455,80,0
pure_ocs_ksp_greedy,99.000000,2023.467057,1.126948,2023.467057,1.126948,80,0
ocs_eps_preset_greedy,99.000000,2113.958866,1.177347,2113.958866,1.177347,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1795.528001,1.000000,1795.528001,1.000000,80,0
pure_ocs_3hop_preset,99.000000,2092.648350,1.165478,2092.648350,1.165478,80,0
pure_ocs_pruned,99.000000,2092.648350,1.165478,2092.648350,1.165478,80,0
ocs_eps_pruned,99.000000,1789.568481,0.996681,1789.568481,0.996681,80,0
