scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,874.215568,1.388148,874.215568,1.388148,80,0
pure_ocs_ksp,100.000000,663.103057,1.052927,663.103057,1.052927,80,0
eps_ecmp,100.000000,670.106387,1.064047,670.106387,1.064047,80,0
ocs_eps_large_small,100.000000,610.896337,0.970029,610.896337,0.970029,80,0
pure_ocs_ksp_greedy,100.000000,647.379373,1.027960,647.379373,1.027960,80,0
ocs_eps_preset_greedy,100.000000,635.421441,1.008972,635.421441,1.008972,80,0
ocs_eps_preset_dynamic_greedy,100.000000,629.771231,1.000000,629.771231,1.000000,80,0
pure_ocs_3hop_preset,100.000000,651.843147,1.035048,651.843147,1.035048,80,0
pure_ocs_pruned,100.000000,651.843147,1.035048,651.843147,1.035048,80,0
ocs_eps_pruned,100.000000,623.489371,0.990025,623.489371,0.990025,80,0
