scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3063.388,1.544,3063.388,1.544,80,0
pure_ocs_ksp,99.0,1969.997,0.993,1969.997,0.993,80,0
eps_ecmp,99.0,3320.174,1.673,3320.174,1.673,80,0
ocs_eps_large_small,99.0,2215.621,1.116,2215.621,1.116,80,0
pure_ocs_ksp_greedy,99.0,1831.531,0.923,1831.531,0.923,80,0
ocs_eps_preset_greedy,99.0,2008.878,1.012,2008.878,1.012,80,0
ocs_eps_preset_dynamic_greedy,99.0,1984.465,1.000,1984.465,1.000,80,0
pure_ocs_3hop_preset,99.0,2391.193,1.205,2391.193,1.205,80,0
pure_ocs_pruned,99.0,2391.193,1.205,2391.193,1.205,80,0
ocs_eps_pruned,99.0,1680.986,0.847,1680.986,0.847,80,0
