scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,5076.380,1.523,5076.380,1.523,48,0
helios_t20,100.0,4932.754,1.480,4932.754,1.480,48,0
helios_t30,100.0,4200.290,1.260,4200.290,1.260,48,0
helios_t40,100.0,3528.116,1.058,3528.116,1.058,48,0
helios_t50,100.0,3611.365,1.083,3611.365,1.083,48,0
helios_t60,100.0,3246.861,0.974,3246.861,0.974,48,0
helios_t70,100.0,2799.811,0.840,2799.811,0.840,48,0
helios_t80,100.0,3839.019,1.151,3839.019,1.151,48,0
helios_t90,100.0,2841.222,0.852,2841.222,0.852,48,0
hyacinth_dynamic,100.0,3333.944,1.000,3333.944,1.000,48,0
hyacinth_preset_t10,100.0,3868.575,1.160,3868.575,1.160,48,0
hyacinth_preset_t20,100.0,5629.940,1.689,5629.940,1.689,48,0
hyacinth_preset_t30,100.0,3987.013,1.196,3987.013,1.196,48,0
hyacinth_preset_t40,100.0,3852.964,1.156,3852.964,1.156,48,0
hyacinth_preset_t50,100.0,3002.925,0.901,3002.925,0.901,48,0
hyacinth_preset_t60,100.0,3420.186,1.026,3420.186,1.026,48,0
hyacinth_preset_t70,100.0,3278.950,0.984,3278.950,0.984,48,0
hyacinth_preset_t80,100.0,3081.016,0.924,3081.016,0.924,48,0
hyacinth_preset_t90,100.0,3271.592,0.981,3271.592,0.981,48,0
