scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,4069.805,1.771,4069.805,1.771,48,0
helios_t20,95.0,3895.096,1.695,3895.096,1.695,48,0
helios_t30,95.0,3187.431,1.387,3187.431,1.387,48,0
helios_t40,95.0,3172.670,1.381,3172.670,1.381,48,0
helios_t50,95.0,2967.524,1.292,2967.524,1.292,48,0
helios_t60,95.0,2845.254,1.238,2845.254,1.238,48,0
helios_t70,95.0,2444.933,1.064,2444.933,1.064,48,0
helios_t80,95.0,3053.207,1.329,3053.207,1.329,48,0
helios_t90,95.0,2777.990,1.209,2777.990,1.209,48,0
hyacinth_dynamic,95.0,2297.635,1.000,2297.635,1.000,48,0
hyacinth_preset_t10,95.0,3802.661,1.655,3802.661,1.655,48,0
hyacinth_preset_t20,95.0,3954.666,1.721,3954.666,1.721,48,0
hyacinth_preset_t30,95.0,3271.643,1.424,3271.643,1.424,48,0
hyacinth_preset_t40,95.0,2903.745,1.264,2903.745,1.264,48,0
hyacinth_preset_t50,95.0,2878.565,1.253,2878.565,1.253,48,0
hyacinth_preset_t60,95.0,2153.928,0.937,2153.928,0.937,48,0
hyacinth_preset_t70,95.0,3049.366,1.327,3049.366,1.327,48,0
hyacinth_preset_t80,95.0,2736.987,1.191,2736.987,1.191,48,0
hyacinth_preset_t90,95.0,2909.566,1.266,2909.566,1.266,48,0
