scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,4178.534613,2.201253,4178.534613,2.201253,80,0
pure_ocs_ksp,99.000000,1962.793782,1.034000,1962.793782,1.034000,80,0
eps_ecmp,99.000000,2157.567323,1.136607,2157.567323,1.136607,80,0
ocs_eps_large_small,99.000000,1918.224723,1.010521,1918.224723,1.010521,80,0
pure_ocs_ksp_greedy,99.000000,2310.983190,1.217426,2310.983190,1.217426,80,0
ocs_eps_preset_greedy,99.000000,1871.583076,0.985950,1871.583076,0.985950,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1898.253084,1.000000,1898.253084,1.000000,80,0
pure_ocs_3hop_preset,99.000000,2116.822594,1.115142,2116.822594,1.115142,80,0
pure_ocs_pruned,99.000000,2116.822594,1.115142,2116.822594,1.115142,80,0
ocs_eps_pruned,99.000000,2364.925071,1.245843,2364.925071,1.245843,80,0
