scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,4181.810,1.820,4181.810,1.820,48,0
pure_ocs_ksp,100.0,4898.053,2.132,4898.053,2.132,48,0
eps_ecmp,100.0,1874.149,0.816,1874.149,0.816,48,0
ocs_eps_large_small,100.0,4567.078,1.988,4567.078,1.988,48,0
pure_ocs_ksp_greedy,100.0,3387.379,1.474,3387.379,1.474,48,0
ocs_eps_preset_greedy,100.0,3847.606,1.675,3847.606,1.675,48,0
ocs_eps_preset_dynamic_greedy,100.0,2297.529,1.000,2297.529,1.000,48,0
pure_ocs_3hop_preset,100.0,3408.999,1.484,3408.999,1.484,48,0
pure_ocs_pruned,100.0,3408.999,1.484,3408.999,1.484,48,0
ocs_eps_pruned,100.0,2382.710,1.037,2382.710,1.037,48,0
