scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,3418.703,1.318,3418.703,1.318,80,0
helios_t20,100.0,2153.099,0.830,2153.099,0.830,80,0
helios_t30,100.0,2460.531,0.949,2460.531,0.949,80,0
helios_t40,100.0,1663.523,0.642,1663.523,0.642,80,0
helios_t50,100.0,2082.471,0.803,2082.471,0.803,80,0
helios_t60,100.0,2602.596,1.004,2602.596,1.004,80,0
helios_t70,100.0,6044.282,2.331,6044.282,2.331,80,0
helios_t80,100.0,3537.650,1.364,3537.650,1.364,80,0
helios_t90,100.0,3571.689,1.377,3571.689,1.377,80,0
hyacinth_dynamic,100.0,2593.000,1.000,2593.000,1.000,80,0
hyacinth_preset_t10,100.0,1626.516,0.627,1626.516,0.627,80,0
hyacinth_preset_t20,100.0,2403.435,0.927,2403.435,0.927,80,0
hyacinth_preset_t30,100.0,1949.324,0.752,1949.324,0.752,80,0
hyacinth_preset_t40,100.0,1889.423,0.729,1889.423,0.729,80,0
hyacinth_preset_t50,100.0,2811.662,1.084,2811.662,1.084,80,0
hyacinth_preset_t60,100.0,2851.508,1.100,2851.508,1.100,80,0
hyacinth_preset_t70,100.0,3208.671,1.237,3208.671,1.237,80,0
hyacinth_preset_t80,100.0,5226.792,2.016,5226.792,2.016,80,0
hyacinth_preset_t90,100.0,5612.596,2.165,5612.596,2.165,80,0
