scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,3250.232116,1.923250,3250.232116,1.923250,80,0
pure_ocs_ksp,95.000000,1935.006800,1.144996,1935.006800,1.144996,80,0
eps_ecmp,95.000000,2002.587441,1.184985,2002.587441,1.184985,80,0
ocs_eps_large_small,95.000000,1760.587325,1.041787,1760.587325,1.041787,80,0
pure_ocs_ksp_greedy,95.000000,1946.799910,1.151974,1946.799910,1.151974,80,0
ocs_eps_preset_greedy,95.000000,1776.220330,1.051037,1776.220330,1.051037,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1689.968891,1.000000,1689.968891,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1671.140866,0.988859,1671.140866,0.988859,80,0
pure_ocs_pruned,95.000000,1671.140866,0.988859,1671.140866,0.988859,80,0
ocs_eps_pruned,95.000000,1690.103907,1.000080,1690.103907,1.000080,80,0
