seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.504
42,pure_ocs_ksp,1.258
42,eps_ecmp,1.033
42,ocs_eps_large_small,1.162
42,pure_ocs_ksp_greedy,1.304
42,ocs_eps_preset_greedy,1.276
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.058
42,pure_ocs_pruned,1.058
42,ocs_eps_pruned,1.144
43,ocs_eps_global_ksp,1.560
43,pure_ocs_ksp,1.086
43,eps_ecmp,1.162
43,ocs_eps_large_small,1.033
43,pure_ocs_ksp_greedy,1.102
43,ocs_eps_preset_greedy,0.936
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,1.113
43,pure_ocs_pruned,1.113
43,ocs_eps_pruned,1.147
44,ocs_eps_global_ksp,1.588
44,pure_ocs_ksp,0.897
44,eps_ecmp,0.894
44,ocs_eps_large_small,1.000
44,pure_ocs_ksp_greedy,0.922
44,ocs_eps_preset_greedy,0.839
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,0.810
44,pure_ocs_pruned,0.810
44,ocs_eps_pruned,1.019
45,ocs_eps_global_ksp,1.406
45,pure_ocs_ksp,0.954
45,eps_ecmp,1.033
45,ocs_eps_large_small,1.073
45,pure_ocs_ksp_greedy,1.022
45,ocs_eps_preset_greedy,0.991
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,1.018
45,pure_ocs_pruned,1.018
45,ocs_eps_pruned,0.957
46,ocs_eps_global_ksp,1.555
46,pure_ocs_ksp,1.076
46,eps_ecmp,1.178
46,ocs_eps_large_small,1.081
46,pure_ocs_ksp_greedy,0.887
46,ocs_eps_preset_greedy,1.139
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.389
46,pure_ocs_pruned,1.389
46,ocs_eps_pruned,1.106
47,ocs_eps_global_ksp,1.833
47,pure_ocs_ksp,1.139
47,eps_ecmp,1.311
47,ocs_eps_large_small,0.984
47,pure_ocs_ksp_greedy,1.067
47,ocs_eps_preset_greedy,1.078
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.105
47,pure_ocs_pruned,1.105
47,ocs_eps_pruned,0.980
48,ocs_eps_global_ksp,1.647
48,pure_ocs_ksp,0.784
48,eps_ecmp,0.953
48,ocs_eps_large_small,0.830
48,pure_ocs_ksp_greedy,0.834
48,ocs_eps_preset_greedy,0.751
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,0.763
48,pure_ocs_pruned,0.763
48,ocs_eps_pruned,0.874
49,ocs_eps_global_ksp,1.208
49,pure_ocs_ksp,1.130
49,eps_ecmp,0.956
49,ocs_eps_large_small,0.919
49,pure_ocs_ksp_greedy,0.988
49,ocs_eps_preset_greedy,1.319
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,1.025
49,pure_ocs_pruned,1.025
49,ocs_eps_pruned,0.900
50,ocs_eps_global_ksp,1.921
50,pure_ocs_ksp,1.078
50,eps_ecmp,1.284
50,ocs_eps_large_small,1.200
50,pure_ocs_ksp_greedy,1.044
50,ocs_eps_preset_greedy,0.965
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,0.980
50,pure_ocs_pruned,0.980
50,ocs_eps_pruned,1.098
51,ocs_eps_global_ksp,1.583
51,pure_ocs_ksp,1.074
51,eps_ecmp,0.855
51,ocs_eps_large_small,0.871
51,pure_ocs_ksp_greedy,0.892
51,ocs_eps_preset_greedy,0.830
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,0.900
51,pure_ocs_pruned,0.900
51,ocs_eps_pruned,0.966
