scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,3590.362,1.999,3590.362,1.999,48,0
helios_t20,100.0,3015.417,1.679,3015.417,1.679,48,0
helios_t30,100.0,2903.986,1.617,2903.986,1.617,48,0
helios_t40,100.0,2494.442,1.389,2494.442,1.389,48,0
helios_t50,100.0,1839.663,1.024,1839.663,1.024,48,0
helios_t60,100.0,1869.104,1.041,1869.104,1.041,48,0
helios_t70,100.0,2164.267,1.205,2164.267,1.205,48,0
helios_t80,100.0,2287.238,1.273,2287.238,1.273,48,0
helios_t90,100.0,2575.966,1.434,2575.966,1.434,48,0
hyacinth_dynamic,100.0,1796.241,1.000,1796.241,1.000,48,0
hyacinth_preset_t10,100.0,3002.581,1.672,3002.581,1.672,48,0
hyacinth_preset_t20,100.0,2636.273,1.468,2636.273,1.468,48,0
hyacinth_preset_t30,100.0,2234.527,1.244,2234.527,1.244,48,0
hyacinth_preset_t40,100.0,1865.247,1.038,1865.247,1.038,48,0
hyacinth_preset_t50,100.0,1777.047,0.989,1777.047,0.989,48,0
hyacinth_preset_t60,100.0,1643.899,0.915,1643.899,0.915,48,0
hyacinth_preset_t70,100.0,1822.272,1.014,1822.272,1.014,48,0
hyacinth_preset_t80,100.0,2121.881,1.181,2121.881,1.181,48,0
hyacinth_preset_t90,100.0,2065.142,1.150,2065.142,1.150,48,0
