seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.291
42,pure_ocs_ksp,1.034
42,eps_ecmp,0.678
42,pure_ocs_ksp_greedy,1.304
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.007
42,ocs_eps_pruned,1.107
42,ocs_eps_large_small,1.520
42,ocs_eps_preset_greedy,1.428
42,pure_ocs_3hop_preset,1.007
43,ocs_eps_global_ksp,1.799
43,pure_ocs_ksp,1.281
43,eps_ecmp,0.871
43,pure_ocs_ksp_greedy,1.252
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.050
43,ocs_eps_pruned,1.797
43,ocs_eps_large_small,1.474
43,ocs_eps_preset_greedy,1.727
43,pure_ocs_3hop_preset,1.050
44,ocs_eps_global_ksp,1.147
44,pure_ocs_ksp,1.739
44,eps_ecmp,1.542
44,pure_ocs_ksp_greedy,1.316
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.599
44,ocs_eps_pruned,1.078
44,ocs_eps_large_small,1.816
44,ocs_eps_preset_greedy,1.564
44,pure_ocs_3hop_preset,1.599
45,ocs_eps_global_ksp,1.397
45,pure_ocs_ksp,1.373
45,eps_ecmp,0.638
45,pure_ocs_ksp_greedy,1.210
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.251
45,ocs_eps_pruned,0.875
45,ocs_eps_large_small,1.449
45,ocs_eps_preset_greedy,1.265
45,pure_ocs_3hop_preset,1.251
46,ocs_eps_global_ksp,1.155
46,pure_ocs_ksp,1.777
46,eps_ecmp,1.008
46,pure_ocs_ksp_greedy,1.352
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.338
46,ocs_eps_pruned,0.974
46,ocs_eps_large_small,1.382
46,ocs_eps_preset_greedy,1.284
46,pure_ocs_3hop_preset,1.338
47,ocs_eps_global_ksp,1.102
47,pure_ocs_ksp,1.315
47,eps_ecmp,0.863
47,pure_ocs_ksp_greedy,1.077
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.156
47,ocs_eps_pruned,1.110
47,ocs_eps_large_small,2.468
47,ocs_eps_preset_greedy,1.248
47,pure_ocs_3hop_preset,1.156
48,ocs_eps_global_ksp,1.278
48,pure_ocs_ksp,1.288
48,eps_ecmp,0.963
48,pure_ocs_ksp_greedy,1.244
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.437
48,ocs_eps_pruned,0.921
48,ocs_eps_large_small,1.345
48,ocs_eps_preset_greedy,1.838
48,pure_ocs_3hop_preset,1.437
49,ocs_eps_global_ksp,1.153
49,pure_ocs_ksp,1.287
49,eps_ecmp,0.612
49,pure_ocs_ksp_greedy,0.969
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.099
49,ocs_eps_pruned,0.967
49,ocs_eps_large_small,1.645
49,ocs_eps_preset_greedy,1.577
49,pure_ocs_3hop_preset,1.099
50,ocs_eps_global_ksp,1.492
50,pure_ocs_ksp,1.581
50,eps_ecmp,0.725
50,pure_ocs_ksp_greedy,1.457
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.178
50,ocs_eps_pruned,1.042
50,ocs_eps_large_small,1.985
50,ocs_eps_preset_greedy,1.443
50,pure_ocs_3hop_preset,1.178
51,ocs_eps_global_ksp,1.031
51,pure_ocs_ksp,1.480
51,eps_ecmp,1.017
51,pure_ocs_ksp_greedy,1.507
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.059
51,ocs_eps_pruned,1.500
51,ocs_eps_large_small,1.604
51,ocs_eps_preset_greedy,1.950
51,pure_ocs_3hop_preset,1.059
