scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.284,0.217
pure_ocs_ksp,10,1.415,0.218
eps_ecmp,10,0.892,0.260
pure_ocs_ksp_greedy,10,1.269,0.153
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.217,0.181
ocs_eps_pruned,10,1.137,0.274
ocs_eps_large_small,10,1.669,0.326
ocs_eps_preset_greedy,10,1.532,0.233
pure_ocs_3hop_preset,10,1.217,0.181
