seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.180
42,pure_ocs_ksp,1.033
42,eps_ecmp,0.666
42,pure_ocs_ksp_greedy,1.215
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.007
42,ocs_eps_pruned,1.073
42,ocs_eps_large_small,1.474
42,ocs_eps_preset_greedy,1.393
42,pure_ocs_3hop_preset,1.007
43,ocs_eps_global_ksp,1.905
43,pure_ocs_ksp,1.320
43,eps_ecmp,0.880
43,pure_ocs_ksp_greedy,1.322
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.083
43,ocs_eps_pruned,1.681
43,ocs_eps_large_small,1.553
43,ocs_eps_preset_greedy,1.785
43,pure_ocs_3hop_preset,1.083
44,ocs_eps_global_ksp,1.161
44,pure_ocs_ksp,1.738
44,eps_ecmp,1.206
44,pure_ocs_ksp_greedy,1.364
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.563
44,ocs_eps_pruned,1.087
44,ocs_eps_large_small,1.873
44,ocs_eps_preset_greedy,1.630
44,pure_ocs_3hop_preset,1.563
45,ocs_eps_global_ksp,1.377
45,pure_ocs_ksp,1.322
45,eps_ecmp,0.638
45,pure_ocs_ksp_greedy,1.215
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.211
45,ocs_eps_pruned,0.836
45,ocs_eps_large_small,1.459
45,ocs_eps_preset_greedy,1.205
45,pure_ocs_3hop_preset,1.211
46,ocs_eps_global_ksp,1.158
46,pure_ocs_ksp,1.547
46,eps_ecmp,1.032
46,pure_ocs_ksp_greedy,1.312
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.351
46,ocs_eps_pruned,0.885
46,ocs_eps_large_small,1.397
46,ocs_eps_preset_greedy,1.283
46,pure_ocs_3hop_preset,1.351
47,ocs_eps_global_ksp,1.091
47,pure_ocs_ksp,1.297
47,eps_ecmp,0.828
47,pure_ocs_ksp_greedy,1.074
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.100
47,ocs_eps_pruned,1.086
47,ocs_eps_large_small,2.306
47,ocs_eps_preset_greedy,1.183
47,pure_ocs_3hop_preset,1.100
48,ocs_eps_global_ksp,1.285
48,pure_ocs_ksp,1.231
48,eps_ecmp,0.843
48,pure_ocs_ksp_greedy,1.209
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.228
48,ocs_eps_pruned,0.931
48,ocs_eps_large_small,1.373
48,ocs_eps_preset_greedy,1.547
48,pure_ocs_3hop_preset,1.228
49,ocs_eps_global_ksp,1.118
49,pure_ocs_ksp,1.204
49,eps_ecmp,0.625
49,pure_ocs_ksp_greedy,0.996
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.083
49,ocs_eps_pruned,0.984
49,ocs_eps_large_small,1.529
49,ocs_eps_preset_greedy,1.501
49,pure_ocs_3hop_preset,1.083
50,ocs_eps_global_ksp,1.293
50,pure_ocs_ksp,1.470
50,eps_ecmp,0.692
50,pure_ocs_ksp_greedy,1.322
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.156
50,ocs_eps_pruned,0.984
50,ocs_eps_large_small,1.910
50,ocs_eps_preset_greedy,1.390
50,pure_ocs_3hop_preset,1.156
51,ocs_eps_global_ksp,1.033
51,pure_ocs_ksp,1.467
51,eps_ecmp,1.017
51,pure_ocs_ksp_greedy,1.318
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.053
51,ocs_eps_pruned,1.301
51,ocs_eps_large_small,1.601
51,ocs_eps_preset_greedy,1.937
51,pure_ocs_3hop_preset,1.053
