seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.126
42,ocs_eps_preset_dynamic_greedy,0.209
42,pure_ocs_pruned,0.423
42,ocs_eps_pruned,0.642
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.115
42,pure_ocs_3hop_preset,0.444
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.113
43,ocs_eps_preset_dynamic_greedy,0.210
43,pure_ocs_pruned,0.415
43,ocs_eps_pruned,0.553
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.115
43,pure_ocs_3hop_preset,0.437
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.101
44,ocs_eps_preset_dynamic_greedy,0.205
44,pure_ocs_pruned,0.419
44,ocs_eps_pruned,0.555
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.115
44,pure_ocs_3hop_preset,0.657
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.123
45,ocs_eps_preset_dynamic_greedy,0.207
45,pure_ocs_pruned,0.422
45,ocs_eps_pruned,0.554
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.150
45,pure_ocs_3hop_preset,0.738
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.097
46,ocs_eps_preset_dynamic_greedy,0.204
46,pure_ocs_pruned,0.430
46,ocs_eps_pruned,0.631
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.114
46,pure_ocs_3hop_preset,0.445
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.094
47,ocs_eps_preset_dynamic_greedy,0.206
47,pure_ocs_pruned,0.718
47,ocs_eps_pruned,0.549
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.111
47,pure_ocs_3hop_preset,0.441
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.099
48,ocs_eps_preset_dynamic_greedy,0.206
48,pure_ocs_pruned,0.423
48,ocs_eps_pruned,0.548
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.117
48,pure_ocs_3hop_preset,0.808
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.125
49,ocs_eps_preset_dynamic_greedy,0.208
49,pure_ocs_pruned,0.430
49,ocs_eps_pruned,0.555
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.116
49,pure_ocs_3hop_preset,0.448
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.104
50,ocs_eps_preset_dynamic_greedy,0.208
50,pure_ocs_pruned,0.427
50,ocs_eps_pruned,0.558
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.117
50,pure_ocs_3hop_preset,0.456
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.100
51,ocs_eps_preset_dynamic_greedy,0.206
51,pure_ocs_pruned,0.668
51,ocs_eps_pruned,0.625
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.111
51,pure_ocs_3hop_preset,0.685
